60%-1,,60%-2,,60%-3,,80%-1,,80%-2,,80%-3,,100%-1,,100%-2,,100%-3,,
波长 (nm),Abs,波长 (nm),Abs,波长 (nm),Abs,波长 (nm),Abs,波长 (nm),Abs,波长 (nm),Abs,波长 (nm),Abs,波长 (nm),Abs,波长 (nm),Abs,
762.0026855,0.6338512897,762.0026855,0.7333648205,762.0026855,0.7311558723,762.0026855,0.9579997063,762.0026855,0.9714930654,762.0026855,0.9775910974,762.0026855,1.140264273,762.0026855,1.148186088,762.0026855,1.174022555,
760.9827881,0.636500895,760.9827881,0.7381491661,760.9827881,0.7348989844,760.9827881,0.9599223137,760.9827881,0.976096034,760.9827881,0.9835225344,760.9827881,1.149170756,760.9827881,1.155723095,760.9827881,1.183786035,
759.9976196,0.6374691725,759.9976196,0.741075635,759.9976196,0.7334467769,759.9976196,0.9669856429,759.9976196,0.9775173664,759.9976196,0.9823511243,759.9976196,1.136341095,759.9976196,1.151904702,759.9976196,1.179151416,
759.012146,0.6416509748,759.012146,0.7429814339,759.012146,0.7373541594,759.012146,0.9658247828,759.012146,0.979729116,759.012146,0.9846420288,759.012146,1.147879124,759.012146,1.156511664,759.012146,1.176677704,
757.9910889,0.6414343119,757.9910889,0.7430610657,757.9910889,0.7389261723,757.9910889,0.9665526152,757.9910889,0.9824780226,757.9910889,0.9888816476,757.9910889,1.144686222,757.9910889,1.156393051,757.9910889,1.183285952,
757.0048218,0.6453513503,757.0048218,0.7446605563,757.0048218,0.7413673997,757.0048218,0.9723541141,757.0048218,0.9879161716,757.0048218,0.9959122539,757.0048218,1.15449214,757.0048218,1.155732274,757.0048218,1.187013984,
755.9830933,0.6452308297,755.9830933,0.7491315007,755.9830933,0.7461520433,755.9830933,0.9792279005,755.9830933,0.9898097515,755.9830933,0.9973415732,755.9830933,1.14865315,755.9830933,1.163586497,755.9830933,1.197834969,
754.9960938,0.6481140852,754.9960938,0.7509363294,754.9960938,0.7452254295,754.9960938,0.9789689183,754.9960938,0.995288372,754.9960938,1.000347257,754.9960938,1.15752852,754.9960938,1.163873076,754.9960938,1.205279469,
754.0087891,0.64904809,754.0087891,0.7507309914,754.0087891,0.7481467128,754.0087891,0.9821177125,754.0087891,0.9932097793,754.0087891,0.9980359077,754.0087891,1.164482713,754.0087891,1.168652773,754.0087891,1.195327282,
752.9859619,0.651458025,752.9859619,0.7563729882,752.9859619,0.7498760223,752.9859619,0.9847415686,752.9859619,0.9944887757,752.9859619,1.002182484,752.9859619,1.161165833,752.9859619,1.177945018,752.9859619,1.199872851,
751.9978638,0.6523835063,751.9978638,0.7598792315,751.9978638,0.7544464469,751.9978638,0.9851506352,751.9978638,1.001876712,751.9978638,1.001690149,751.9978638,1.164454579,751.9978638,1.176720619,751.9978638,1.210761905,
751.0095825,0.65888381,751.0095825,0.7601713538,751.0095825,0.7539928555,751.0095825,0.9894337654,751.0095825,1.001713872,751.0095825,1.009351015,751.0095825,1.162719011,751.0095825,1.174319744,751.0095825,1.203332067,
749.9854736,0.6574771404,749.9854736,0.7639941573,749.9854736,0.7598049641,749.9854736,0.9873536825,749.9854736,1.004270077,749.9854736,1.01756525,749.9854736,1.17031312,749.9854736,1.179687262,749.9854736,1.208284259,
748.9963989,0.6581076384,748.9963989,0.7642631531,748.9963989,0.7611967921,748.9963989,0.9964609742,748.9963989,1.011317372,748.9963989,1.016108394,748.9963989,1.172822118,748.9963989,1.181747794,748.9963989,1.218583226,
748.006958,0.6622382402,748.006958,0.7656085491,748.006958,0.7659506798,748.006958,0.9992340207,748.006958,1.011219859,748.006958,1.020591617,748.006958,1.181254506,748.006958,1.182798505,748.006958,1.219397068,
747.0170898,0.6640965939,747.0170898,0.7681840658,747.0170898,0.7656803131,747.0170898,1.002366066,747.0170898,1.015897155,747.0170898,1.021971107,747.0170898,1.179797173,747.0170898,1.194182992,747.0170898,1.220836282,
745.9916382,0.6704100966,745.9916382,0.7743425369,745.9916382,0.7706093192,745.9916382,1.005183697,745.9916382,1.022215009,745.9916382,1.030115128,745.9916382,1.185971975,745.9916382,1.197866678,745.9916382,1.23413825,
745.0010986,0.6713321209,745.0010986,0.7753213048,745.0010986,0.7746430635,745.0010986,1.005885124,745.0010986,1.02285099,745.0010986,1.027503014,745.0010986,1.185158134,745.0010986,1.200199842,745.0010986,1.233183026,
744.0101929,0.6718213558,744.0101929,0.7767635584,744.0101929,0.7723079324,744.0101929,1.011420965,744.0101929,1.024709582,744.0101929,1.032766223,744.0101929,1.190359831,744.0101929,1.202388048,744.0101929,1.229933023,
742.9835815,0.6748306751,742.9835815,0.7836890817,742.9835815,0.7776172161,742.9835815,1.013278484,742.9835815,1.026655197,742.9835815,1.034242153,742.9835815,1.196283579,742.9835815,1.202394605,742.9835815,1.237053275,
741.9920044,0.676674962,741.9920044,0.7828274965,741.9920044,0.7819208503,741.9920044,1.014840007,741.9920044,1.033420563,741.9920044,1.038478613,741.9920044,1.19810605,741.9920044,1.206304193,741.9920044,1.232505679,
741,0.6790513396,741,0.786031127,741,0.7809107304,741,1.019334912,741,1.037048459,741,1.037748575,741,1.191405058,741,1.211922169,741,1.2416116,
740.0078125,0.6829950809,740.0078125,0.7876790762,740.0078125,0.7873812318,740.0078125,1.023234963,740.0078125,1.039098501,740.0078125,1.04336679,740.0078125,1.206286192,740.0078125,1.219894648,740.0078125,1.242139459,
739.0151367,0.6851659417,739.0151367,0.7905364633,739.0151367,0.7874466181,739.0151367,1.027723908,739.0151367,1.044227839,739.0151367,1.045045972,739.0151367,1.207832932,739.0151367,1.218644023,739.0151367,1.249977589,
737.9866943,0.687936604,737.9866943,0.7934912443,737.9866943,0.7903820276,737.9866943,1.029143929,737.9866943,1.044200778,737.9866943,1.056048155,737.9866943,1.215899706,737.9866943,1.213148594,737.9866943,1.253212452,
736.9933472,0.6906909943,736.9933472,0.799666822,736.9933472,0.7966430187,736.9933472,1.032847524,736.9933472,1.048337221,736.9933472,1.049362421,736.9933472,1.21573472,736.9933472,1.226724863,736.9933472,1.252589822,
735.9996338,0.6910273433,735.9996338,0.8011091352,735.9996338,0.7954625487,735.9996338,1.037544966,735.9996338,1.052378297,735.9996338,1.060270548,735.9996338,1.219453216,735.9996338,1.236166716,735.9996338,1.265794992,
735.0056152,0.6953001022,735.0056152,0.8028634191,735.0056152,0.8006796837,735.0056152,1.043083906,735.0056152,1.055462837,735.0056152,1.062250376,735.0056152,1.228320718,735.0056152,1.235520363,735.0056152,1.270565629,
734.0111694,0.6992118359,734.0111694,0.8071606159,734.0111694,0.8044780493,734.0111694,1.04554069,734.0111694,1.059583068,734.0111694,1.069974184,734.0111694,1.232925177,734.0111694,1.237065792,734.0111694,1.270337701,
733.0164185,0.7013502717,733.0164185,0.8103107214,733.0164185,0.8052985072,733.0164185,1.046101093,733.0164185,1.064761043,733.0164185,1.072599769,733.0164185,1.230779886,733.0164185,1.239409328,733.0164185,1.271095991,
731.9858398,0.7037758231,731.9858398,0.8120105863,731.9858398,0.8068515062,731.9858398,1.049136758,731.9858398,1.066464901,731.9858398,1.071665287,731.9858398,1.235648274,731.9858398,1.24607265,731.9858398,1.277161837,
730.9904175,0.7042086124,730.9904175,0.816385448,730.9904175,0.8113610744,730.9904175,1.055597663,730.9904175,1.069340587,730.9904175,1.079952121,730.9904175,1.247609258,730.9904175,1.247484326,730.9904175,1.281440616,
729.9946289,0.7093830109,729.9946289,0.819224596,729.9946289,0.813188076,729.9946289,1.058726549,729.9946289,1.07302475,729.9946289,1.084889174,729.9946289,1.24422133,729.9946289,1.255216122,729.9946289,1.284075379,
728.9984741,0.7103351355,728.9984741,0.8220636249,728.9984741,0.8183113337,728.9984741,1.061704755,728.9984741,1.07697022,728.9984741,1.085130811,728.9984741,1.249744534,728.9984741,1.256826401,728.9984741,1.288275242,
728.0020142,0.7142644525,728.0020142,0.8254822493,728.0020142,0.8208254576,728.0020142,1.067271233,728.0020142,1.083085537,728.0020142,1.08541441,728.0020142,1.253599167,728.0020142,1.261473417,728.0020142,1.291389704,
727.005188,0.7170892358,727.005188,0.8285568953,727.005188,0.8234849572,727.005188,1.070412636,727.005188,1.087838769,727.005188,1.092202663,727.005188,1.261027932,727.005188,1.271370888,727.005188,1.2997545,
726.0079956,0.7199136019,726.0079956,0.832177937,726.0079956,0.8271872997,726.0079956,1.072628379,726.0079956,1.091825366,726.0079956,1.09233427,726.0079956,1.258960843,726.0079956,1.269254327,726.0079956,1.295474529,
725.0105591,0.7238890529,725.0105591,0.8373353481,725.0105591,0.832519114,725.0105591,1.077869415,725.0105591,1.093257427,725.0105591,1.104289651,725.0105591,1.265296102,725.0105591,1.271591783,725.0105591,1.312782049,
724.0126953,0.7275128365,724.0126953,0.8421016932,724.0126953,0.8371927142,724.0126953,1.083964229,724.0126953,1.101476192,724.0126953,1.10337019,724.0126953,1.272613049,724.0126953,1.28703618,724.0126953,1.314644098,
723.0145264,0.7308936715,723.0145264,0.8452783823,723.0145264,0.8382094502,723.0145264,1.088215828,723.0145264,1.102784395,723.0145264,1.110860467,723.0145264,1.27178359,723.0145264,1.286700249,723.0145264,1.316900134,
722.0159912,0.7339215279,722.0159912,0.8458445668,722.0159912,0.8439219594,722.0159912,1.089097023,722.0159912,1.110164165,722.0159912,1.112693667,722.0159912,1.284384847,722.0159912,1.288613677,722.0159912,1.324708223,
721.0171509,0.7386255264,721.0171509,0.8506990671,721.0171509,0.8454910517,721.0171509,1.099048018,721.0171509,1.111672997,721.0171509,1.117148042,721.0171509,1.287374496,721.0171509,1.291550517,721.0171509,1.32469511,
719.9821777,0.7419556975,719.9821777,0.8568056226,719.9821777,0.8512676954,719.9821777,1.105813622,719.9821777,1.11960423,719.9821777,1.130901337,719.9821777,1.286192298,719.9821777,1.303194046,719.9821777,1.340375543,
718.982605,0.7436574697,718.982605,0.8589801192,718.982605,0.8564996719,718.982605,1.111293077,718.982605,1.123528361,718.982605,1.133351326,718.982605,1.29304111,718.982605,1.304123282,718.982605,1.33824122,
717.9827881,0.7498884201,717.9827881,0.8651627302,717.9827881,0.8629441261,717.9827881,1.118317723,717.9827881,1.132269144,717.9827881,1.134148002,717.9827881,1.30222702,717.9827881,1.307672143,717.9827881,1.345575213,
716.9824829,0.752517581,716.9824829,0.8690817356,716.9824829,0.8649010062,716.9824829,1.120363474,716.9824829,1.137576103,716.9824829,1.140904188,716.9824829,1.311075687,716.9824829,1.322761893,716.9824829,1.348167062,
716.0176392,0.7585902214,716.0176392,0.8725072145,716.0176392,0.8704075217,716.0176392,1.125413775,716.0176392,1.142746806,716.0176392,1.146146178,716.0176392,1.318561077,716.0176392,1.325493693,716.0176392,1.360533714,
715.0167236,0.7629696131,715.0167236,0.8796024323,715.0167236,0.878993392,715.0167236,1.132427216,715.0167236,1.150520444,715.0167236,1.151097298,715.0167236,1.329075217,715.0167236,1.33156085,715.0167236,1.365280151,
714.0155029,0.7680755854,714.0155029,0.8838224411,714.0155029,0.8818042874,714.0155029,1.135388255,714.0155029,1.15585196,714.0155029,1.163044453,714.0155029,1.330165863,714.0155029,1.341614127,714.0155029,1.36953783,
713.013916,0.7712087035,713.013916,0.8872838616,713.013916,0.8860681057,713.013916,1.146336317,713.013916,1.159574747,713.013916,1.165486336,713.013916,1.335489631,713.013916,1.351183176,713.013916,1.372736096,
712.0120239,0.7775206566,712.0120239,0.8948082328,712.0120239,0.8904339075,712.0120239,1.148940206,712.0120239,1.16758585,712.0120239,1.172844172,712.0120239,1.342243791,712.0120239,1.358323812,712.0120239,1.378677964,
711.0097656,0.78098315,711.0097656,0.9000213742,711.0097656,0.8960694075,711.0097656,1.158725142,711.0097656,1.17438519,711.0097656,1.179896235,711.0097656,1.34769392,711.0097656,1.351320148,711.0097656,1.386593103,
710.0072021,0.7869768739,710.0072021,0.9062472582,710.0072021,0.9038124084,710.0072021,1.164134264,710.0072021,1.181666136,710.0072021,1.185520649,710.0072021,1.359673858,710.0072021,1.367002487,710.0072021,1.402530313,
709.0042114,0.7928449512,709.0042114,0.9145309925,709.0042114,0.9107738137,709.0042114,1.173887253,709.0042114,1.190146089,709.0042114,1.195808768,709.0042114,1.366706729,709.0042114,1.385536671,709.0042114,1.409580827,
708.0009766,0.7978336811,708.0009766,0.9208962321,708.0009766,0.9208509326,708.0009766,1.175349832,708.0009766,1.200545669,708.0009766,1.203353047,708.0009766,1.379760623,708.0009766,1.389207721,708.0009766,1.41390574,
706.9973755,0.8064459562,706.9973755,0.9293185472,706.9973755,0.9254888892,706.9973755,1.181711912,706.9973755,1.211854815,706.9973755,1.212978244,706.9973755,1.391781807,706.9973755,1.392546535,706.9973755,1.427597284,
705.9934082,0.8124200106,705.9934082,0.9364238381,705.9934082,0.9372705817,705.9934082,1.199381948,705.9934082,1.215440512,705.9934082,1.222648978,705.9934082,1.391025424,705.9934082,1.414372444,705.9934082,1.424778461,
704.9892578,0.8204997182,704.9892578,0.9428303242,704.9892578,0.9438675642,704.9892578,1.212870479,704.9892578,1.221300364,704.9892578,1.236548662,704.9892578,1.404711485,704.9892578,1.4225595,704.9892578,1.456844568,
703.9846802,0.8306338191,703.9846802,0.9564427733,703.9846802,0.9537180066,703.9846802,1.222652674,703.9846802,1.240060091,703.9846802,1.249273062,703.9846802,1.420862556,703.9846802,1.427421808,703.9846802,1.467343926,
703.015564,0.8368760943,703.015564,0.9644998312,703.015564,0.9594300985,703.015564,1.234915137,703.015564,1.251220584,703.015564,1.261757731,703.015564,1.44732511,703.015564,1.449292779,703.015564,1.468333244,
702.0103149,0.8483261466,702.0103149,0.9734691978,702.0103149,0.9717360139,702.0103149,1.244140029,702.0103149,1.261337519,702.0103149,1.273229003,702.0103149,1.451750994,702.0103149,1.459733963,702.0103149,1.500237346,
701.0047607,0.8566328287,701.0047607,0.9889516234,701.0047607,0.9823662639,701.0047607,1.263309717,701.0047607,1.278325796,701.0047607,1.284857631,701.0047607,1.472925544,701.0047607,1.469076157,701.0047607,1.510617137,
699.9989014,0.8713599443,699.9989014,1.001570702,699.9989014,1.000734448,699.9989014,1.2774297,699.9989014,1.295503378,699.9989014,1.305513501,699.9989014,1.481804371,699.9989014,1.496320963,699.9989014,1.526714802,
698.9926147,0.8799546361,698.9926147,1.014294744,698.9926147,1.012128472,698.9926147,1.291041374,698.9926147,1.309250236,698.9926147,1.318534136,698.9926147,1.500688553,698.9926147,1.510955095,698.9926147,1.547716975,
697.9860229,0.8928512931,697.9860229,1.02574861,697.9860229,1.021970153,697.9860229,1.310908318,697.9860229,1.326415181,697.9860229,1.331697702,697.9860229,1.51542592,697.9860229,1.529328585,697.9860229,1.564013839,
697.0150757,0.9041305184,697.0150757,1.042412758,697.0150757,1.03785038,697.0150757,1.330597997,697.0150757,1.35007,697.0150757,1.353426456,697.0150757,1.535354972,697.0150757,1.561981797,697.0150757,1.563740015,
696.0079346,0.9225331545,696.0079346,1.054323316,696.0079346,1.057044506,696.0079346,1.346524358,696.0079346,1.363365054,696.0079346,1.365003824,696.0079346,1.564956784,696.0079346,1.561831832,696.0079346,1.597819448,
695.0003662,0.9394345284,695.0003662,1.072549343,695.0003662,1.073401332,695.0003662,1.375973821,695.0003662,1.392487645,695.0003662,1.385228276,695.0003662,1.566707969,695.0003662,1.591035008,695.0003662,1.626473784,
693.9924927,0.9556453824,693.9924927,1.086842299,693.9924927,1.092537642,693.9924927,1.399730802,693.9924927,1.393672109,693.9924927,1.421354055,693.9924927,1.620052576,693.9924927,1.624533176,693.9924927,1.658874393,
692.984314,0.9691189528,692.984314,1.10854435,692.984314,1.107010007,692.984314,1.424828053,692.984314,1.43038106,692.984314,1.442462325,692.984314,1.625172257,692.984314,1.625450492,692.984314,1.686964035,
692.0118408,0.9839760065,692.0118408,1.130657911,692.0118408,1.131443739,692.0118408,1.441372156,692.0118408,1.458961129,692.0118408,1.46074307,692.0118408,1.655864239,692.0118408,1.695156455,692.0118408,1.71710062,
691.0029907,0.9985198379,691.0029907,1.151219726,691.0029907,1.16100955,691.0029907,1.454436421,691.0029907,1.484355092,691.0029907,1.490802646,691.0029907,1.678909302,691.0029907,1.695440769,691.0029907,1.754639387,
689.9937744,1.012575388,689.9937744,1.164018512,689.9937744,1.175218105,689.9937744,1.479464889,689.9937744,1.50780642,689.9937744,1.50672245,689.9937744,1.710970044,689.9937744,1.720877171,689.9937744,1.791278005,
688.984314,1.027168751,688.984314,1.182790518,688.984314,1.187938809,688.984314,1.495483041,688.984314,1.52265799,688.984314,1.544403791,688.984314,1.741277456,688.984314,1.759457707,688.984314,1.788691282,
688.010498,1.047714353,688.010498,1.202448487,688.010498,1.19651103,688.010498,1.537448168,688.010498,1.558029175,688.010498,1.553973675,688.010498,1.747161627,688.010498,1.787310958,688.010498,1.856918335,
687.0004272,1.054304838,687.0004272,1.220114231,687.0004272,1.223741055,687.0004272,1.546523809,687.0004272,1.551857352,687.0004272,1.556540132,687.0004272,1.790042043,687.0004272,1.80308795,687.0004272,1.827405214,
685.9899292,1.066632032,685.9899292,1.226675749,685.9899292,1.23310101,685.9899292,1.577360749,685.9899292,1.569955707,685.9899292,1.609824657,685.9899292,1.786579013,685.9899292,1.826681256,685.9899292,1.856775165,
685.0152588,1.075576186,685.0152588,1.240559101,685.0152588,1.245845199,685.0152588,1.58176136,685.0152588,1.58642149,685.0152588,1.599833846,685.0152588,1.817112327,685.0152588,1.844850898,685.0152588,1.848988295,
684.0041504,1.080280304,684.0041504,1.241301656,684.0041504,1.249321103,684.0041504,1.589257836,684.0041504,1.600545645,684.0041504,1.621737361,684.0041504,1.818167686,684.0041504,1.830083251,684.0041504,1.881270051,
682.9927979,1.082955718,682.9927979,1.247738957,682.9927979,1.254244328,682.9927979,1.591363072,682.9927979,1.611347437,682.9927979,1.610811472,682.9927979,1.825322986,682.9927979,1.83069098,682.9927979,1.900513768,
682.0171509,1.084186912,682.0171509,1.246552348,682.0171509,1.247993469,682.0171509,1.589968204,682.0171509,1.610354543,682.0171509,1.612821221,682.0171509,1.837015867,682.0171509,1.87097466,682.0171509,1.892061353,
681.005127,1.086037874,681.005127,1.247962356,681.005127,1.254051566,681.005127,1.581366658,681.005127,1.608461142,681.005127,1.617687464,681.005127,1.834896326,681.005127,1.851099968,681.005127,1.887322545,
679.9927979,1.076470256,679.9927979,1.239059448,679.9927979,1.246536732,679.9927979,1.592715025,679.9927979,1.612236381,679.9927979,1.611670494,679.9927979,1.850153089,679.9927979,1.864834666,679.9927979,1.888961554,
