60%-1,,60%-2,,60%-3,,80%-1,,80%-2,,80%-3,,100%-1,,100%-2,,100%-3,,
790.9932861,0.5754846334,790.9932861,0.5792059302,790.9932861,0.486061573,790.9932861,0.7389599681,790.9932861,0.7899990678,790.9932861,0.8039609194,790.9932861,0.8387450576,790.9932861,0.8806099296,790.9932861,0.9026091695,
789.9846191,0.5794634819,789.9846191,0.5764454603,789.9846191,0.4890469313,789.9846191,0.7387682796,789.9846191,0.7973523736,789.9846191,0.80985111,789.9846191,0.8415805697,789.9846191,0.8818958998,789.9846191,0.9051565528,
789.0103149,0.5786055923,789.0103149,0.5772509575,789.0103149,0.4861419201,789.0103149,0.7388718724,789.0103149,0.793520093,789.0103149,0.7986727357,789.0103149,0.8425303698,789.0103149,0.8793962002,789.0103149,0.9011375308,
788.0007935,0.5786093473,788.0007935,0.581695199,788.0007935,0.4914524257,788.0007935,0.7420916557,788.0007935,0.7963877916,788.0007935,0.8010293841,788.0007935,0.8471380472,788.0007935,0.8778926134,788.0007935,0.9014402628,
786.9909668,0.580606699,786.9909668,0.5772774816,786.9909668,0.4903643131,786.9909668,0.7412545085,786.9909668,0.7994545698,786.9909668,0.8017399311,786.9909668,0.8473976254,786.9909668,0.8829051852,786.9909668,0.9060248733,
786.015564,0.5863848329,786.015564,0.5823065639,786.015564,0.4941200018,786.015564,0.748911798,786.015564,0.7999235988,786.015564,0.8032955527,786.015564,0.8474262357,786.015564,0.8853817582,786.015564,0.9037552476,
785.0048828,0.5827952623,785.0048828,0.5802964568,785.0048828,0.4907125831,785.0048828,0.7411234975,785.0048828,0.8051755428,785.0048828,0.804784596,785.0048828,0.8510605097,785.0048828,0.8862395883,785.0048828,0.9050226808,
783.9937744,0.5844068527,783.9937744,0.5810544491,783.9937744,0.4900152087,783.9937744,0.7423039079,783.9937744,0.799279809,783.9937744,0.8109406829,783.9937744,0.8458511233,783.9937744,0.883408308,783.9937744,0.9108503461,
783.0172729,0.5819315314,783.0172729,0.5807714462,783.0172729,0.4904360473,783.0172729,0.7434900403,783.0172729,0.801433146,783.0172729,0.8054001331,783.0172729,0.8487541676,783.0172729,0.8854543567,783.0172729,0.9065521955,
782.0053711,0.5852668881,782.0053711,0.5802419782,782.0053711,0.4943578839,782.0053711,0.7415414453,782.0053711,0.8034906983,782.0053711,0.8029965758,782.0053711,0.8481853008,782.0053711,0.8822814226,782.0053711,0.9069351554,
780.9931641,0.5832338333,780.9931641,0.5815377831,780.9931641,0.4940880239,780.9931641,0.7501246929,780.9931641,0.8049878478,780.9931641,0.8119565248,780.9931641,0.85171628,780.9931641,0.8856657743,780.9931641,0.9137050509,
780.0154419,0.5859920382,780.0154419,0.5843418241,780.0154419,0.4939402938,780.0154419,0.7477170825,780.0154419,0.8016307354,780.0154419,0.8103948236,780.0154419,0.8459272385,780.0154419,0.8843119144,780.0154419,0.9095193744,
779.0025024,0.5897250772,779.0025024,0.5799350142,779.0025024,0.4950050116,779.0025024,0.7480164766,779.0025024,0.8025342822,779.0025024,0.8116696477,779.0025024,0.8509681225,779.0025024,0.8873918056,779.0025024,0.9123227,
777.9890747,0.5911926627,777.9890747,0.5861606002,777.9890747,0.4963169098,777.9890747,0.7479000688,777.9890747,0.8049927354,777.9890747,0.8056284189,777.9890747,0.8497798443,777.9890747,0.8914964199,777.9890747,0.9160238504,
777.0102539,0.5891119242,777.0102539,0.5831298232,777.0102539,0.4962176681,777.0102539,0.7494344711,777.0102539,0.807810843,777.0102539,0.8158644438,777.0102539,0.8488809466,777.0102539,0.8872721195,777.0102539,0.9141125679,
775.9960938,0.5928185582,775.9960938,0.5862866044,775.9960938,0.4975073636,775.9960938,0.749140203,775.9960938,0.8106469512,775.9960938,0.8088176847,775.9960938,0.8578716516,775.9960938,0.8898124099,775.9960938,0.9105033875,
775.0164795,0.5945161581,775.0164795,0.5843260884,775.0164795,0.4955865741,775.0164795,0.7529430389,775.0164795,0.8064699769,775.0164795,0.8116781116,775.0164795,0.8567323089,775.0164795,0.8934994936,775.0164795,0.9128143191,
774.0015259,0.594766438,774.0015259,0.5875622034,774.0015259,0.5012446642,774.0015259,0.7486891747,774.0015259,0.8083338737,774.0015259,0.81717062,774.0015259,0.8598728776,774.0015259,0.8938053846,774.0015259,0.9144324064,
772.9862061,0.5959444046,772.9862061,0.587854743,772.9862061,0.4979834855,772.9862061,0.7510915995,772.9862061,0.8080230355,772.9862061,0.8184509873,772.9862061,0.8550627232,772.9862061,0.8884689808,772.9862061,0.9176113009,
772.0054932,0.5957337022,772.0054932,0.5860264301,772.0054932,0.5004919171,772.0054932,0.7528918982,772.0054932,0.8121814132,772.0054932,0.8185259104,772.0054932,0.8570621014,772.0054932,0.8902525306,772.0054932,0.9253295064,
770.9893799,0.5964394808,770.9893799,0.5880666375,770.9893799,0.4994425476,770.9893799,0.7561559677,770.9893799,0.8124136329,770.9893799,0.8161344528,770.9893799,0.8563719988,770.9893799,0.8980175853,770.9893799,0.9177049994,
770.0079346,0.5975109935,770.0079346,0.5894781351,770.0079346,0.501046896,770.0079346,0.7531039715,770.0079346,0.8059309125,770.0079346,0.8193727136,770.0079346,0.8620899916,770.0079346,0.897419095,770.0079346,0.9159600139,
768.9910278,0.5972471833,768.9910278,0.5902150869,768.9910278,0.5019828677,768.9910278,0.7585265636,768.9910278,0.8135358691,768.9910278,0.8197500706,768.9910278,0.8603888154,768.9910278,0.899148047,768.9910278,0.9180248976,
768.0088501,0.5997322798,768.0088501,0.5881829858,768.0088501,0.5031679273,768.0088501,0.7587108016,768.0088501,0.8125370741,768.0088501,0.8204604387,768.0088501,0.8598254323,768.0088501,0.8993620872,768.0088501,0.9213130474,
766.991272,0.6009378433,766.991272,0.5908814669,766.991272,0.5033830404,766.991272,0.7595194578,766.991272,0.8137381077,766.991272,0.8221588731,766.991272,0.8615190387,766.991272,0.9061265588,766.991272,0.9241030812,
766.0083008,0.6029928327,766.0083008,0.5905917883,766.0083008,0.5041853189,766.0083008,0.7603549957,766.0083008,0.8167443871,766.0083008,0.8279767632,766.0083008,0.8675556779,766.0083008,0.8981026411,766.0083008,0.9215082526,
764.9899292,0.6013049483,764.9899292,0.5920795202,764.9899292,0.5029654503,764.9899292,0.7603501081,764.9899292,0.817890048,764.9899292,0.8248491287,764.9899292,0.8627153039,764.9899292,0.9039837122,764.9899292,0.9229449034,
764.0062866,0.6028642058,764.0062866,0.5936332941,764.0062866,0.5062564015,764.0062866,0.7626751065,764.0062866,0.8194829822,764.0062866,0.8227306008,764.0062866,0.8667903543,764.0062866,0.9061676264,764.0062866,0.9240182638,
762.9870605,0.6039679646,762.9870605,0.5944854617,762.9870605,0.5063970089,762.9870605,0.7669113874,762.9870605,0.8177769184,762.9870605,0.822989285,762.9870605,0.8685006499,762.9870605,0.9031535387,762.9870605,0.9283491969,
762.0026855,0.6068667769,762.0026855,0.5947332978,762.0026855,0.5069810748,762.0026855,0.7652269602,762.0026855,0.8215476274,762.0026855,0.8242281675,762.0026855,0.8696133494,762.0026855,0.9030196667,762.0026855,0.9327614903,
760.9827881,0.6062086225,760.9827881,0.5945304036,760.9827881,0.5079478025,760.9827881,0.7630535364,760.9827881,0.8148412108,760.9827881,0.8276705146,760.9827881,0.8693364263,760.9827881,0.9091801047,760.9827881,0.9263473749,
759.9976196,0.6092833877,759.9976196,0.59638834,759.9976196,0.5094682574,759.9976196,0.7660741806,759.9976196,0.8230290413,759.9976196,0.8237526417,759.9976196,0.8689163327,759.9976196,0.9067721963,759.9976196,0.931489706,
759.012146,0.6074051261,759.012146,0.5980846286,759.012146,0.5077341795,759.012146,0.7651187778,759.012146,0.8165543079,759.012146,0.829587996,759.012146,0.8739575744,759.012146,0.9089009166,759.012146,0.9322759509,
757.9910889,0.6115692854,757.9910889,0.6001196504,757.9910889,0.5094166994,757.9910889,0.7679267526,757.9910889,0.8249182701,757.9910889,0.8297996521,757.9910889,0.8712570667,757.9910889,0.910030365,757.9910889,0.9313893914,
757.0048218,0.6147223711,757.0048218,0.5979760289,757.0048218,0.511633873,757.0048218,0.7689592838,757.0048218,0.8259623647,757.0048218,0.8306357265,757.0048218,0.8720083237,757.0048218,0.9116776586,757.0048218,0.9373988509,
755.9830933,0.6088721752,755.9830933,0.5983041525,755.9830933,0.5114434958,755.9830933,0.7687834501,755.9830933,0.8277390599,755.9830933,0.8318262696,755.9830933,0.8727616668,755.9830933,0.915523231,755.9830933,0.9363467097,
754.9960938,0.6113165021,754.9960938,0.6006762385,754.9960938,0.512283206,754.9960938,0.7728597522,754.9960938,0.8254202604,754.9960938,0.8276830316,754.9960938,0.8715372682,754.9960938,0.9089927673,754.9960938,0.9402474165,
754.0087891,0.6121779084,754.0087891,0.6010280848,754.0087891,0.5134327412,754.0087891,0.7735210657,754.0087891,0.8298658729,754.0087891,0.8299268484,754.0087891,0.8799436092,754.0087891,0.9096953273,754.0087891,0.9358981252,
752.9859619,0.6143801212,752.9859619,0.6031883359,752.9859619,0.5151448846,752.9859619,0.770382762,752.9859619,0.8307088017,752.9859619,0.8329026103,752.9859619,0.879290998,752.9859619,0.918409884,752.9859619,0.9383336306,
751.9978638,0.6178947687,751.9978638,0.6042240858,751.9978638,0.513553381,751.9978638,0.7761638761,751.9978638,0.8314229846,751.9978638,0.8397446871,751.9978638,0.8795909882,751.9978638,0.9200010896,751.9978638,0.9395632744,
751.0095825,0.6186593771,751.0095825,0.6054335833,751.0095825,0.515421927,751.0095825,0.7738674879,751.0095825,0.831712544,751.0095825,0.836007297,751.0095825,0.8779981732,751.0095825,0.9219370484,751.0095825,0.9397118092,
749.9854736,0.6185029149,749.9854736,0.6048961878,749.9854736,0.5178495646,749.9854736,0.7782927752,749.9854736,0.8306388259,749.9854736,0.8349899054,749.9854736,0.8796254992,749.9854736,0.9230794907,749.9854736,0.946508646,
748.9963989,0.620800674,748.9963989,0.6054239273,748.9963989,0.5170404911,748.9963989,0.7771229148,748.9963989,0.8311744332,748.9963989,0.8391516209,748.9963989,0.882387042,748.9963989,0.9207707047,748.9963989,0.9426618218,
748.006958,0.6212220192,748.006958,0.6079593301,748.006958,0.5191435814,748.006958,0.7775546908,748.006958,0.8341463208,748.006958,0.8414156437,748.006958,0.8848736286,748.006958,0.9207866192,748.006958,0.9486291409,
747.0170898,0.6224221587,747.0170898,0.6067063808,747.0170898,0.5182434916,747.0170898,0.7794750929,747.0170898,0.8367754221,747.0170898,0.8466446996,747.0170898,0.8831430078,747.0170898,0.9229875803,747.0170898,0.9471738338,
745.9916382,0.6255871058,745.9916382,0.6075585485,745.9916382,0.5207570195,745.9916382,0.7806631923,745.9916382,0.8381008506,745.9916382,0.8455481529,745.9916382,0.8923765421,745.9916382,0.9278042316,745.9916382,0.9487330914,
745.0010986,0.6236565709,745.0010986,0.608120501,745.0010986,0.5221532583,745.0010986,0.781275034,745.0010986,0.8413398266,745.0010986,0.8443201184,745.0010986,0.887409091,745.0010986,0.9255469441,745.0010986,0.9503557086,
744.0101929,0.6277353764,744.0101929,0.6102221608,744.0101929,0.5227388144,744.0101929,0.7821854353,744.0101929,0.8380040526,744.0101929,0.8411384225,744.0101929,0.8910871744,744.0101929,0.9297350049,744.0101929,0.9543892145,
742.9835815,0.6278703213,742.9835815,0.6133878231,742.9835815,0.5233311653,742.9835815,0.7862481475,742.9835815,0.8423063755,742.9835815,0.8454918861,742.9835815,0.889755547,742.9835815,0.9315893054,742.9835815,0.9538384676,
741.9920044,0.630378902,741.9920044,0.6131278872,741.9920044,0.5248047709,741.9920044,0.788128376,741.9920044,0.8420388699,741.9920044,0.8499602079,741.9920044,0.8957803249,741.9920044,0.9352658987,741.9920044,0.9561715722,
741,0.6291629076,741,0.6133278012,741,0.5264468789,741,0.7898113132,741,0.8456524611,741,0.8471211791,741,0.8968357444,741,0.9368075132,741,0.9588252902,
740.0078125,0.6331379414,740.0078125,0.6165347099,740.0078125,0.5281127691,740.0078125,0.7897680998,740.0078125,0.8437414169,740.0078125,0.8536504507,740.0078125,0.8973454237,740.0078125,0.9320666194,740.0078125,0.9577745199,
739.0151367,0.6340378523,739.0151367,0.6172318459,739.0151367,0.5293310285,739.0151367,0.7930953503,739.0151367,0.8526182175,739.0151367,0.8516592979,739.0151367,0.8986151218,739.0151367,0.938290894,739.0151367,0.9561134577,
737.9866943,0.6369672418,737.9866943,0.6167670488,737.9866943,0.5298886299,737.9866943,0.7924913168,737.9866943,0.8533215523,737.9866943,0.8514091372,737.9866943,0.90080446,737.9866943,0.9421932101,737.9866943,0.962449789,
736.9933472,0.63715446,736.9933472,0.6213337779,736.9933472,0.5307759643,736.9933472,0.7970684171,736.9933472,0.851647675,736.9933472,0.8588805795,736.9933472,0.903809607,736.9933472,0.9429841042,736.9933472,0.9665259719,
735.9996338,0.6398342252,735.9996338,0.6193962097,735.9996338,0.5312683582,735.9996338,0.796885252,735.9996338,0.8544636965,735.9996338,0.858697772,735.9996338,0.9039821625,735.9996338,0.9459797144,735.9996338,0.9634097219,
735.0056152,0.6413144469,735.0056152,0.6211652756,735.0056152,0.5323667526,735.0056152,0.7989965677,735.0056152,0.8558516502,735.0056152,0.8590949178,735.0056152,0.9059097767,735.0056152,0.9461267591,735.0056152,0.9672225118,
734.0111694,0.6412693262,734.0111694,0.6240982413,734.0111694,0.5351716876,734.0111694,0.801371336,734.0111694,0.8610616922,734.0111694,0.86126858,734.0111694,0.9092886448,734.0111694,0.9500515461,734.0111694,0.9714159966,
733.0164185,0.6414855719,733.0164185,0.6232010722,733.0164185,0.5353252292,733.0164185,0.8019263744,733.0164185,0.8592785001,733.0164185,0.862612009,733.0164185,0.9029424787,733.0164185,0.9509388804,733.0164185,0.9695807099,
731.9858398,0.6466034055,731.9858398,0.6260908842,731.9858398,0.5365914106,731.9858398,0.8052594662,731.9858398,0.86122334,731.9858398,0.866864562,731.9858398,0.9114205837,731.9858398,0.9533419013,731.9858398,0.9756886959,
730.9904175,0.6473361254,730.9904175,0.6284031868,730.9904175,0.5390731096,730.9904175,0.8077282906,730.9904175,0.8640800118,730.9904175,0.867770493,730.9904175,0.9141222239,730.9904175,0.9571530223,730.9904175,0.9782648087,
729.9946289,0.6496148109,729.9946289,0.6293581128,729.9946289,0.5393000841,729.9946289,0.8078428507,729.9946289,0.8666758537,729.9946289,0.871150136,729.9946289,0.9167262316,729.9946289,0.9604768157,729.9946289,0.9785113931,
728.9984741,0.6520901918,728.9984741,0.6298164129,728.9984741,0.5428419113,728.9984741,0.8100963831,728.9984741,0.8706225753,728.9984741,0.8730332255,728.9984741,0.9183270931,728.9984741,0.9631410837,728.9984741,0.9849689603,
728.0020142,0.654068172,728.0020142,0.6305454969,728.0020142,0.5415821075,728.0020142,0.8120682836,728.0020142,0.8699467182,728.0020142,0.8744623065,728.0020142,0.9205336571,728.0020142,0.9620563984,728.0020142,0.9871926904,
727.005188,0.6563618779,727.005188,0.6334593892,727.005188,0.5444154143,727.005188,0.8178204894,727.005188,0.8717921972,727.005188,0.879463613,727.005188,0.9206209779,727.005188,0.9677276015,727.005188,0.9837533832,
726.0079956,0.6549056768,726.0079956,0.6332216859,726.0079956,0.5474813581,726.0079956,0.8195490241,726.0079956,0.8744817376,726.0079956,0.8791023493,726.0079956,0.9271801114,726.0079956,0.9701014161,726.0079956,0.9910985827,
725.0105591,0.6587008834,725.0105591,0.6345711946,725.0105591,0.5478514433,725.0105591,0.8198970556,725.0105591,0.8793818951,725.0105591,0.882807076,725.0105591,0.9275746942,725.0105591,0.9734135866,725.0105591,0.9943247437,
724.0126953,0.661927104,724.0126953,0.640067935,724.0126953,0.5499680042,724.0126953,0.8218382597,724.0126953,0.881110549,724.0126953,0.8813015223,724.0126953,0.9320292473,724.0126953,0.9734946489,724.0126953,0.9944120049,
723.0145264,0.664121151,723.0145264,0.6423294544,723.0145264,0.5507606864,723.0145264,0.8267595172,723.0145264,0.8843801618,723.0145264,0.8860167265,723.0145264,0.9362739921,723.0145264,0.9782376885,723.0145264,0.9974507689,
722.0159912,0.6693829894,722.0159912,0.6422216296,722.0159912,0.5531039834,722.0159912,0.8265362978,722.0159912,0.8896881938,722.0159912,0.8877271414,722.0159912,0.9409903288,722.0159912,0.9798665643,722.0159912,1.005308747,
721.0171509,0.6682341099,721.0171509,0.6452766657,721.0171509,0.5551910996,721.0171509,0.8303405643,721.0171509,0.8885936737,721.0171509,0.8949386477,721.0171509,0.9408432841,721.0171509,0.9851448536,721.0171509,1.010414481,
719.9821777,0.6716032624,719.9821777,0.6462697387,719.9821777,0.5581709743,719.9821777,0.8357674479,719.9821777,0.8982082009,719.9821777,0.8960984349,719.9821777,0.9457212687,719.9821777,0.9907159805,719.9821777,1.011887431,
718.982605,0.6767331362,718.982605,0.650041163,718.982605,0.5595203042,718.982605,0.8368367553,718.982605,0.8985481262,718.982605,0.8986839056,718.982605,0.9499191642,718.982605,0.9965634346,718.982605,1.015902042,
717.9827881,0.6798206568,717.9827881,0.6523541212,717.9827881,0.5620734096,717.9827881,0.8414915204,717.9827881,0.9023354053,717.9827881,0.9006954432,717.9827881,0.9533103704,717.9827881,0.9966674447,717.9827881,1.019571185,
716.9824829,0.6827490926,716.9824829,0.6540849805,716.9824829,0.5643895864,716.9824829,0.8469193578,716.9824829,0.9068377614,716.9824829,0.9061297774,716.9824829,0.9558523297,716.9824829,1.002283812,716.9824829,1.024847388,
716.0176392,0.684453845,716.0176392,0.6573202014,716.0176392,0.5674149394,716.0176392,0.8476744294,716.0176392,0.9075723886,716.0176392,0.907476306,716.0176392,0.9618346095,716.0176392,1.007166982,716.0176392,1.02744472,
715.0167236,0.6901929975,715.0167236,0.6600910425,715.0167236,0.5690487027,715.0167236,0.8536573052,715.0167236,0.9127372503,715.0167236,0.9147843719,715.0167236,0.9688264132,715.0167236,1.012397647,715.0167236,1.032738566,
714.0155029,0.6919232607,714.0155029,0.6623093486,714.0155029,0.5728356838,714.0155029,0.8581059575,714.0155029,0.918743372,714.0155029,0.9198306203,714.0155029,0.9689840674,714.0155029,1.017075419,714.0155029,1.034716725,
713.013916,0.6939367652,713.013916,0.6646320224,713.013916,0.5748677254,713.013916,0.8608086705,713.013916,0.9203011394,713.013916,0.9216108918,713.013916,0.9739570618,713.013916,1.022260666,713.013916,1.040992618,
712.0120239,0.6962654591,712.0120239,0.6679964066,712.0120239,0.5771602392,712.0120239,0.8650702834,712.0120239,0.926679194,712.0120239,0.9274334908,712.0120239,0.9761343598,712.0120239,1.029985189,712.0120239,1.045884252,
711.0097656,0.6996792555,711.0097656,0.668810308,711.0097656,0.5803644061,711.0097656,0.8693964481,711.0097656,0.9309538007,711.0097656,0.9317253232,711.0097656,0.9832946658,711.0097656,1.031511307,711.0097656,1.050761223,
710.0072021,0.705283463,710.0072021,0.6727963686,710.0072021,0.5846458077,710.0072021,0.8749274015,710.0072021,0.9379022121,710.0072021,0.9364397526,710.0072021,0.9930030107,710.0072021,1.037648559,710.0072021,1.054734826,
709.0042114,0.7083113194,709.0042114,0.6747764349,709.0042114,0.587520957,709.0042114,0.8792700171,709.0042114,0.9421645403,709.0042114,0.9432908297,709.0042114,0.995877862,709.0042114,1.044845343,709.0042114,1.063555598,
708.0009766,0.7143662572,708.0009766,0.6773684621,708.0009766,0.5908255577,708.0009766,0.8841272593,708.0009766,0.9454832673,708.0009766,0.9443952441,708.0009766,1.00169301,708.0009766,1.050238848,708.0009766,1.068658948,
706.9973755,0.7171994448,706.9973755,0.6825494766,706.9973755,0.593957603,706.9973755,0.8932805657,706.9973755,0.9521291852,706.9973755,0.9528346658,706.9973755,1.01164794,706.9973755,1.052935719,706.9973755,1.078364372,
705.9934082,0.7207784057,705.9934082,0.687763989,705.9934082,0.5976317525,705.9934082,0.9000864029,705.9934082,0.9559342265,705.9934082,0.9572020173,705.9934082,1.014835119,705.9934082,1.062577367,705.9934082,1.082348824,
704.9892578,0.727766335,704.9892578,0.6906391382,704.9892578,0.6026780009,704.9892578,0.8986778259,704.9892578,0.9673411846,704.9892578,0.9637989402,704.9892578,1.019453526,704.9892578,1.07004118,704.9892578,1.091861725,
703.9846802,0.7305263281,703.9846802,0.6954782605,703.9846802,0.6058529019,703.9846802,0.907592535,703.9846802,0.9735592604,703.9846802,0.9691713452,703.9846802,1.02576673,703.9846802,1.077722549,703.9846802,1.096000195,
703.015564,0.7387370467,703.015564,0.6993106008,703.015564,0.6111887693,703.015564,0.9125336409,703.015564,0.978435874,703.015564,0.9813856483,703.015564,1.033615828,703.015564,1.084377646,703.015564,1.105605125,
702.0103149,0.7407627702,702.0103149,0.7038532495,702.0103149,0.6120858192,702.0103149,0.9226093292,702.0103149,0.9868486524,702.0103149,0.9876865745,702.0103149,1.04694438,702.0103149,1.095463276,702.0103149,1.116235375,
701.0047607,0.7470232844,701.0047607,0.7080117464,701.0047607,0.6188355088,701.0047607,0.931504488,701.0047607,0.9957844615,701.0047607,0.9968395829,701.0047607,1.052009463,701.0047607,1.104323864,701.0047607,1.125235796,
699.9989014,0.7550203204,699.9989014,0.7129753232,699.9989014,0.6236092448,699.9989014,0.9402750134,699.9989014,1.002682924,699.9989014,1.00502336,699.9989014,1.059305668,699.9989014,1.12396431,699.9989014,1.135820746,
698.9926147,0.7600440383,698.9926147,0.7171162367,698.9926147,0.629889667,698.9926147,0.9491735697,698.9926147,1.016557574,698.9926147,1.013586402,698.9926147,1.072142243,698.9926147,1.131573796,698.9926147,1.147672653,
697.9860229,0.7677211165,697.9860229,0.7226849794,697.9860229,0.6336618662,697.9860229,0.95554322,697.9860229,1.022443652,697.9860229,1.019376159,697.9860229,1.085021734,697.9860229,1.139602423,697.9860229,1.157722592,
697.0150757,0.7733978629,697.0150757,0.7290400863,697.0150757,0.6385681033,697.0150757,0.9620258808,697.0150757,1.032051802,697.0150757,1.035534382,697.0150757,1.0992347,697.0150757,1.144693136,697.0150757,1.169582009,
696.0079346,0.7813906074,696.0079346,0.7328065634,696.0079346,0.6449555755,696.0079346,0.9796904922,696.0079346,1.047211647,696.0079346,1.038583279,696.0079346,1.105760813,696.0079346,1.166704059,696.0079346,1.173591375,
695.0003662,0.7886924148,695.0003662,0.7384551167,695.0003662,0.6506852508,695.0003662,0.9841566086,695.0003662,1.057253838,695.0003662,1.049338579,695.0003662,1.119730353,695.0003662,1.176858544,695.0003662,1.188948512,
693.9924927,0.7978420258,693.9924927,0.7438320518,693.9924927,0.6564897299,693.9924927,0.9937056303,693.9924927,1.063092351,693.9924927,1.065328836,693.9924927,1.12920475,693.9924927,1.190122843,693.9924927,1.206619382,
692.984314,0.8049884439,692.984314,0.7490993738,692.984314,0.6614772081,692.984314,1.003539085,692.984314,1.076905727,692.984314,1.076488256,692.984314,1.141161323,692.984314,1.199807525,692.984314,1.217749953,
692.0118408,0.811924994,692.0118408,0.7592710853,692.0118408,0.6676881313,692.0118408,1.013075471,692.0118408,1.088386536,692.0118408,1.085040927,692.0118408,1.154857516,692.0118408,1.220500946,692.0118408,1.233935714,
691.0029907,0.8175927997,691.0029907,0.7594777942,691.0029907,0.6734253764,691.0029907,1.024290204,691.0029907,1.099553108,691.0029907,1.094741821,691.0029907,1.171794534,691.0029907,1.228808045,691.0029907,1.244013906,
689.9937744,0.8274058104,689.9937744,0.7697201371,689.9937744,0.6782591343,689.9937744,1.036529422,689.9937744,1.108461618,689.9937744,1.105142474,689.9937744,1.174795508,689.9937744,1.250263453,689.9937744,1.255686879,
688.984314,0.8365963697,688.984314,0.7736794949,688.984314,0.682521224,688.984314,1.046361327,688.984314,1.120886207,688.984314,1.121137261,688.984314,1.181381941,688.984314,1.253083348,688.984314,1.271797895,
688.010498,0.8392490149,688.010498,0.7752200365,688.010498,0.6855493784,688.010498,1.057517052,688.010498,1.134421945,688.010498,1.132190228,688.010498,1.200134873,688.010498,1.277044654,688.010498,1.285371184,
687.0004272,0.8428844213,687.0004272,0.7771905065,687.0004272,0.690330267,687.0004272,1.056151748,687.0004272,1.137764692,687.0004272,1.128400564,687.0004272,1.214679837,687.0004272,1.275891304,687.0004272,1.294376016,
685.9899292,0.8476097584,685.9899292,0.7835424542,685.9899292,0.6941042542,685.9899292,1.059441209,685.9899292,1.150748014,685.9899292,1.136609912,685.9899292,1.205030799,685.9899292,1.27843833,685.9899292,1.293047547,
685.0152588,0.8482244015,685.0152588,0.7850117087,685.0152588,0.6951648593,685.0152588,1.062868237,685.0152588,1.149124861,685.0152588,1.142769456,685.0152588,1.216246247,685.0152588,1.281566978,685.0152588,1.296335101,
684.0041504,0.8527000546,684.0041504,0.7852535844,684.0041504,0.6991751194,684.0041504,1.076188207,684.0041504,1.156698823,684.0041504,1.157238245,684.0041504,1.222661018,684.0041504,1.286678672,684.0041504,1.311344028,
682.9927979,0.8511890769,682.9927979,0.7873268723,682.9927979,0.6961866617,682.9927979,1.067284346,682.9927979,1.163458228,682.9927979,1.147368193,682.9927979,1.222061396,682.9927979,1.289163589,682.9927979,1.295626163,
682.0171509,0.8520762324,682.0171509,0.7859759331,682.0171509,0.7000148892,682.0171509,1.075833917,682.0171509,1.161027551,682.0171509,1.148717165,682.0171509,1.224079728,682.0171509,1.294019103,682.0171509,1.317540646,
681.005127,0.8541476727,681.005127,0.7874350548,681.005127,0.6956412196,681.005127,1.071207166,681.005127,1.151947498,681.005127,1.147019744,681.005127,1.220759153,681.005127,1.296180844,681.005127,1.308162808,
