60%-3,,80%-3,,100%-3,,
621.9924316,0.6244845986,621.9924316,0.9320291877,621.9924316,0.9917915463,
620.9991455,0.6218465567,620.9991455,0.9311966896,620.9991455,0.9886879921,
620.0054932,0.6207386255,620.0054932,0.9302248955,620.0054932,0.9864853024,
619.0115967,0.6207404733,619.0115967,0.9282497764,619.0115967,0.986579895,
618.0174561,0.6203373671,618.0174561,0.9259503484,618.0174561,0.9879314303,
616.986145,0.6199278831,616.986145,0.9245389104,616.986145,0.9842256904,
615.9915161,0.6183100939,615.9915161,0.9228454828,615.9915161,0.982147038,
614.996521,0.6169338226,614.996521,0.9198195338,614.996521,0.9782504439,
614.0012207,0.6144052744,614.0012207,0.9167429209,614.0012207,0.9782720208,
613.0057373,0.6124539375,613.0057373,0.9167769551,613.0057373,0.9755795002,
612.0099487,0.6136661172,612.0099487,0.9140381813,612.0099487,0.9743639231,
611.0139771,0.6116121411,611.0139771,0.9126437306,611.0139771,0.9720541239,
610.0175781,0.6106711626,610.0175781,0.9100963473,610.0175781,0.969786942,
608.9840698,0.6083366275,608.9840698,0.9109364748,608.9840698,0.9684914351,
607.9871826,0.6076433063,607.9871826,0.9072027802,607.9871826,0.9636614919,
606.9900513,0.6069806218,606.9900513,0.9049804807,606.9900513,0.9633851051,
605.9926758,0.6063926816,605.9926758,0.9018800259,605.9926758,0.9628702998,
604.9949951,0.6039599776,604.9949951,0.9019137621,604.9949951,0.9602885246,
603.9970703,0.6031818986,603.9970703,0.9003251195,603.9970703,0.9592171907,
602.9989014,0.6010150909,602.9989014,0.8995632529,602.9989014,0.9580209255,
602.0003662,0.6020217538,602.0003662,0.8931416869,602.0003662,0.9554740787,
601.001709,0.600902319,601.001709,0.8952230215,601.001709,0.9542903304,
600.0026855,0.5994084477,600.0026855,0.8941012025,600.0026855,0.9531185031,
599.003418,0.5978115201,599.003418,0.8897129893,599.003418,0.9521022439,
598.0039063,0.5970438719,598.0039063,0.889113009,598.0039063,0.947897017,
597.0041504,0.5952051282,597.0041504,0.8877791762,597.0041504,0.9451121688,
596.0040894,0.5946664214,596.0040894,0.8871804476,596.0040894,0.9432194829,
595.0038452,0.5954700708,595.0038452,0.883792758,595.0038452,0.9422985315,
594.0032349,0.5936085582,594.0032349,0.8834939003,594.0032349,0.9392566681,
593.0023804,0.5923088193,593.0023804,0.8814690709,593.0023804,0.9394696951,
592.0012817,0.590264678,592.0012817,0.8796589971,592.0012817,0.9359551668,
591,0.590747118,591,0.8789497018,591,0.9339261055,
589.998291,0.5872955918,589.998291,0.8762876391,589.998291,0.9341567159,
588.99646,0.5871471167,588.99646,0.8742656112,588.99646,0.9315673709,
587.9943848,0.5854599476,587.9943848,0.8709216714,587.9943848,0.9292321205,
586.9920044,0.5857471824,586.9920044,0.8723276854,586.9920044,0.9275246263,
585.9892578,0.5823584199,585.9892578,0.8664872646,585.9892578,0.9232820272,
584.9863892,0.5827690959,584.9863892,0.8664411902,584.9863892,0.9201714993,
583.9832764,0.5832123756,583.9832764,0.8637569547,583.9832764,0.9182915688,
583.0170288,0.5803115368,583.0170288,0.863263607,583.0170288,0.9213296771,
582.0133667,0.5809194446,582.0133667,0.8623142838,582.0133667,0.9184972644,
581.0094604,0.5794165134,581.0094604,0.8590608835,581.0094604,0.9174551368,
580.005249,0.5780473948,580.005249,0.8590654731,580.005249,0.9132734537,
579.0009155,0.5781650543,579.0009155,0.857563138,579.0009155,0.9125311971,
577.9961548,0.5770023465,577.9961548,0.8570859432,577.9961548,0.9103323221,
576.991272,0.575428009,576.991272,0.853415966,576.991272,0.9109643102,
575.986084,0.5747162104,575.986084,0.8528770208,575.986084,0.9087086916,
575.0178833,0.574596107,575.0178833,0.8526079059,575.0178833,0.9062780738,
574.012146,0.5736429691,574.012146,0.8490396142,574.012146,0.9052122831,
573.0062866,0.572966814,573.0062866,0.8485941291,573.0062866,0.9028186798,
572.0001221,0.5710588694,572.0001221,0.8480123878,572.0001221,0.9037283063,
570.9937134,0.5709238648,570.9937134,0.8438837528,570.9937134,0.8994866014,
569.9869385,0.5689367056,569.9869385,0.8440719843,569.9869385,0.8988614678,
569.017334,0.5699051619,569.017334,0.841610074,569.017334,0.8972008228,
568.0101929,0.5676913261,568.0101929,0.8384569287,568.0101929,0.8955049515,
567.0027466,0.566572547,567.0027466,0.8380537033,567.0027466,0.8939062357,
565.9949951,0.5653368831,565.9949951,0.8372141123,565.9949951,0.8917109966,
564.9871826,0.5656038523,564.9871826,0.8347249031,564.9871826,0.8896198869,
564.0162964,0.5652253032,564.0162964,0.8331699371,564.0162964,0.8857682943,
563.0079346,0.5636727214,563.0079346,0.8310456276,563.0079346,0.885854125,
561.9992676,0.5625696778,561.9992676,0.8293922544,561.9992676,0.8820636272,
560.9903564,0.5629194379,560.9903564,0.8283672929,560.9903564,0.8822112679,
560.0185547,0.5615881085,560.0185547,0.8283011317,560.0185547,0.8799219728,
559.0092163,0.561403811,559.0092163,0.8250851631,559.0092163,0.8783949018,
557.9995728,0.55974406,557.9995728,0.8245720267,557.9995728,0.8778059483,
556.9896851,0.5590591431,556.9896851,0.8221609592,556.9896851,0.8774015903,
556.0169067,0.5580587983,556.0169067,0.8215104938,556.0169067,0.8742819428,
555.0065918,0.5586143732,555.0065918,0.8202552199,555.0065918,0.8742626309,
553.9960327,0.5574131012,553.9960327,0.8176183701,553.9960327,0.8724873662,
552.9852295,0.5570452213,552.9852295,0.8197399378,552.9852295,0.8720380068,
552.0115356,0.5575578809,552.0115356,0.8191639781,552.0115356,0.8718656301,
551.0002441,0.5577275753,551.0002441,0.817828238,551.0002441,0.8706415296,
549.9886475,0.5573816299,549.9886475,0.8165792227,549.9886475,0.8698680997,
549.0143433,0.5580368638,549.0143433,0.8160164356,549.0143433,0.8698288798,
548.0022583,0.5565190315,548.0022583,0.8159729242,548.0022583,0.8686001301,
546.9901123,0.5571275353,546.9901123,0.8164451122,546.9901123,0.8688495159,
546.0150757,0.5577912927,546.0150757,0.8167757988,546.0150757,0.8686155081,
545.0022583,0.557462275,545.0022583,0.8164121509,545.0022583,0.8679611683,
543.9893188,0.5578278899,543.9893188,0.8157920241,543.9893188,0.8685188293,
543.0136108,0.5581280589,543.0136108,0.8161034584,543.0136108,0.8690423965,
542.0001831,0.5581435561,542.0001831,0.8169918656,542.0001831,0.869879365,
540.9864502,0.5599330068,540.9864502,0.8189770579,540.9864502,0.870588243,
540.0100708,0.5604000688,540.0100708,0.8200572133,540.0100708,0.8715637922,
538.9959106,0.5605623126,538.9959106,0.818954885,538.9959106,0.8722274899,
537.9815674,0.5609603524,537.9815674,0.8197083473,537.9815674,0.8723546267,
537.0045166,0.5618210435,537.0045166,0.8221985102,537.0045166,0.8741057515,
535.9896851,0.5624509454,535.9896851,0.8227732182,535.9896851,0.8757359385,
535.012146,0.563388586,535.012146,0.8224211931,535.012146,0.8764942288,
533.9968262,0.5645055175,533.9968262,0.8245516419,533.9968262,0.8770029545,
532.9812622,0.5658059716,532.9812622,0.8272827268,532.9812622,0.8798286319,
532.0031128,0.5668982267,532.0031128,0.8283001781,532.0031128,0.8806007504,
530.9871216,0.567489028,530.9871216,0.8286249042,530.9871216,0.8839095831,
530.0084839,0.568166554,530.0084839,0.8290245533,530.0084839,0.8833583593,
528.9920044,0.5696219802,528.9920044,0.833353579,528.9920044,0.8864641786,
528.0130005,0.5710795522,528.0130005,0.8358893394,528.0130005,0.8884344697,
526.9960938,0.5719394684,526.9960938,0.8371220231,526.9960938,0.8902652264,
526.0166016,0.5736739039,526.0166016,0.8397102356,526.0166016,0.8933345079,
524.9992065,0.5742560029,524.9992065,0.841876924,524.9992065,0.8945611715,
523.9816284,0.5760518312,523.9816284,0.8420154452,523.9816284,0.8980442286,
523.0014038,0.5774257779,523.0014038,0.8476160169,523.0014038,0.9006229043,
521.9833984,0.5794957876,521.9833984,0.8475260735,521.9833984,0.9030978084,
521.0027466,0.5800644159,521.0027466,0.849796772,521.0027466,0.9044355154,
519.984314,0.5818074942,519.984314,0.8517498374,519.984314,0.9071443677,
519.0033569,0.5829756856,519.0033569,0.855055511,519.0033569,0.9098248482,
517.984375,0.5842913985,517.984375,0.8567339778,517.984375,0.913713038,
517.0029297,0.5857632756,517.0029297,0.859069407,517.0029297,0.9148218632,
515.9834595,0.5862029195,515.9834595,0.8612556458,515.9834595,0.9182555079,
515.0016479,0.5882976055,515.0016479,0.8642011285,515.0016479,0.9199067354,
513.9817505,0.5893096924,513.9817505,0.867595911,513.9817505,0.9239723682,
512.9995117,0.5909482241,512.9995117,0.868458569,512.9995117,0.9245881438,
512.0170898,0.5922609568,512.0170898,0.8708731532,512.0170898,0.9279105663,
510.996521,0.5937091708,510.996521,0.8745672703,510.996521,0.9316911101,
510.0135803,0.5951980948,510.0135803,0.8753220439,510.0135803,0.9349134564,
508.9925842,0.5965326428,508.9925842,0.878341794,508.9925842,0.9372919798,
508.0092773,0.5978240371,508.0092773,0.8810680509,508.0092773,0.9378835559,
506.987915,0.5975060463,506.987915,0.8828970194,506.987915,0.9422213435,
506.0041199,0.5997958183,506.0041199,0.883390069,506.0041199,0.9443259239,
504.9823608,0.5997908711,504.9823608,0.8859651089,504.9823608,0.9434801936,
503.9981384,0.6012766957,503.9981384,0.8869386911,503.9981384,0.9477496743,
503.0137634,0.6018083096,503.0137634,0.890426755,503.0137634,0.9475275278,
501.9913025,0.6033364534,501.9913025,0.8893613815,501.9913025,0.9517511129,
501.0064392,0.6033246517,501.0064392,0.8900609612,501.0064392,0.9515272379,
499.983551,0.6042072773,499.983551,0.8905494809,499.983551,0.9526585937,
498.9983826,0.6055573225,498.9983826,0.8934329152,498.9983826,0.9552306533,
498.0128784,0.60535568,498.0128784,0.8932373524,498.0128784,0.9544765353,
496.9894104,0.6071364284,496.9894104,0.8939872384,496.9894104,0.9561473727,
496.00354,0.6065722704,496.00354,0.895899713,496.00354,0.9556034207,
495.0174866,0.6059651375,495.0174866,0.8958083391,495.0174866,0.9554669261,
493.9933472,0.6064656973,493.9933472,0.8959155083,493.9933472,0.9572145343,
493.006897,0.6068377495,493.006897,0.8942244053,493.006897,0.9569763541,
491.9822693,0.6066300273,491.9822693,0.8958997726,491.9822693,0.9581617117,
490.9953613,0.6077813506,490.9953613,0.8969821334,490.9953613,0.9583717585,
490.0083618,0.6072137356,490.0083618,0.8961365819,490.0083618,0.9583842754,
488.9831543,0.6069558859,488.9831543,0.8951525092,488.9831543,0.9589874148,
487.9956055,0.6077983975,487.9956055,0.8974091411,487.9956055,0.9605762959,
487.0079956,0.6085639,487.0079956,0.8975693583,487.0079956,0.960198164,
485.9821167,0.6088582277,485.9821167,0.897438705,485.9821167,0.959634304,
484.9940796,0.6087437272,484.9940796,0.8980455399,484.9940796,0.961340189,
484.0058289,0.6103532314,484.0058289,0.9005769491,484.0058289,0.9635572433,
483.0173645,0.6111143827,483.0173645,0.9020463228,483.0173645,0.965149045,
481.9906311,0.6116742492,481.9906311,0.9021552205,481.9906311,0.9650557041,
481.00177,0.6118551493,481.00177,0.9034268856,481.00177,0.9674781561,
480.0126953,0.6124420166,480.0126953,0.9047856331,480.0126953,0.9686321616,
478.9854126,0.6137424111,478.9854126,0.9065533876,478.9854126,0.9700781703,
477.9959412,0.6152341962,477.9959412,0.9082001448,477.9959412,0.9714407921,
477.0062866,0.6162192822,477.0062866,0.9096352458,477.0062866,0.9744356275,
476.0164185,0.6163260341,476.0164185,0.9115530849,476.0164185,0.9751871228,
474.9883728,0.6180193424,474.9883728,0.9132285714,474.9883728,0.9784716964,
473.9980774,0.6187307835,473.9980774,0.9144380689,473.9980774,0.9795352221,
473.0076904,0.6197593808,473.0076904,0.9162352085,473.0076904,0.9810557961,
472.0170593,0.621747613,472.0170593,0.9185094833,472.0170593,0.9827695489,
470.9880981,0.6218309999,470.9880981,0.9200152159,470.9880981,0.9848217368,
469.9971313,0.6223903298,469.9971313,0.9217290878,469.9971313,0.9871687293,
469.0059204,0.6239284873,469.0059204,0.922149539,469.0059204,0.9889891744,
468.0144653,0.62466681,468.0144653,0.9244790077,468.0144653,0.9903848171,
466.9847717,0.626116693,466.9847717,0.9255423546,466.9847717,0.9932335019,
465.992981,0.6254547238,465.992981,0.9278475642,465.992981,0.9938354492,
465.0009766,0.627361536,465.0009766,0.9292148352,465.0009766,0.996709466,
464.0088196,0.6288061142,464.0088196,0.9320071936,464.0088196,0.9994317293,
463.0164795,0.6298237443,463.0164795,0.933344841,463.0164795,1.001290083,
461.9857788,0.6308995485,461.9857788,0.9358555079,461.9857788,1.003824711,
460.9930115,0.6335715055,460.9930115,0.9394158125,460.9930115,1.007156968,
460.0001221,0.6350507736,460.0001221,0.9434047937,460.0001221,1.011122942,
459.006958,0.6381153464,459.006958,0.9473391771,459.006958,1.015833497,
458.0136719,0.640683651,458.0136719,0.9516428709,458.0136719,1.021704674,
456.9819031,0.6434295177,456.9819031,0.9561568499,456.9819031,1.026720166,
455.9883118,0.6466723084,455.9883118,0.961907506,455.9883118,1.031797767,
454.9944458,0.6503071785,454.9944458,0.9680746794,454.9944458,1.039288044,
454.0003967,0.6542361975,454.0003967,0.9767068624,454.0003967,1.049031734,
453.006073,0.6583337784,453.006073,0.9830818176,453.006073,1.057685256,
452.0116882,0.6623091698,452.0116882,0.9901962876,452.0116882,1.063889623,
451.0171509,0.6656892896,451.0171509,0.9994757771,451.0171509,1.072798371,
449.9840393,0.67060709,449.9840393,1.00597024,449.9840393,1.082345486,
448.9890747,0.6744894385,448.9890747,1.014569163,448.9890747,1.092181563,
447.9939575,0.6778116822,447.9939575,1.021202445,447.9939575,1.097907901,
446.9985657,0.6802995801,446.9985657,1.024593949,446.9985657,1.104769945,
446.0030212,0.6828768253,446.0030212,1.029674768,446.0030212,1.108971238,
