7942 60%-1,,7942 60%-2,,60%-3,,7942 80%-1,,7942 80%-2,,80%-3,,7942 100%-1,,7942 100%-2,,100%-3,
波长 (nm),Abs,波长 (nm),Abs,波长 (nm),Abs,波长 (nm),Abs,波长 (nm),Abs,波长 (nm),Abs,波长 (nm),Abs,波长 (nm),Abs,波长 (nm),Abs
701.0047607,0.986514032,701.0047607,1.005600214,701.0047607,0.960387409,701.0047607,1.272667766,701.0047607,1.283410192,701.0047607,1.26906836,701.0047607,1.499875069,701.0047607,1.495103121,701.0047607,1.495373845
699.9989014,0.996522248,699.9989014,1.017906189,699.9989014,0.968753636,699.9989014,1.28909409,699.9989014,1.297704697,699.9989014,1.279758096,699.9989014,1.510577083,699.9989014,1.517956018,699.9989014,1.513026357
698.9926147,1.013405919,698.9926147,1.032056928,698.9926147,0.985884428,698.9926147,1.311028242,698.9926147,1.318866253,698.9926147,1.296291232,698.9926147,1.528666973,698.9926147,1.528841019,698.9926147,1.531882644
697.9860229,1.026328325,697.9860229,1.041977644,697.9860229,0.994012773,697.9860229,1.314174533,697.9860229,1.328237176,697.9860229,1.309768319,697.9860229,1.540232301,697.9860229,1.545709729,697.9860229,1.553124547
697.0150757,1.039046526,697.0150757,1.061998367,697.0150757,1.0095644,697.0150757,1.336007237,697.0150757,1.355772853,697.0150757,1.327567339,697.0150757,1.556565642,697.0150757,1.557882667,697.0150757,1.571398139
696.0079346,1.058130264,696.0079346,1.077324748,696.0079346,1.022686601,696.0079346,1.367995381,696.0079346,1.375719309,696.0079346,1.346667647,696.0079346,1.589334249,696.0079346,1.588356853,696.0079346,1.579428673
695.0003662,1.07623899,695.0003662,1.090307832,695.0003662,1.047405958,695.0003662,1.381226063,695.0003662,1.391827106,695.0003662,1.37282443,695.0003662,1.609616756,695.0003662,1.608599782,695.0003662,1.628894806
693.9924927,1.090470672,693.9924927,1.1134305,693.9924927,1.058231711,693.9924927,1.410574794,693.9924927,1.408628702,693.9924927,1.393263102,693.9924927,1.659984589,693.9924927,1.652243853,693.9924927,1.650852084
692.984314,1.114994526,692.984314,1.121364236,692.984314,1.080717206,692.984314,1.43281889,692.984314,1.43348074,692.984314,1.409988165,692.984314,1.648019671,692.984314,1.664558411,692.984314,1.646124244
692.0118408,1.125129342,692.0118408,1.147282958,692.0118408,1.096863747,692.0118408,1.446986794,692.0118408,1.456244707,692.0118408,1.433488727,692.0118408,1.682961702,692.0118408,1.700101733,692.0118408,1.691267252
691.0029907,1.147697568,691.0029907,1.166300654,691.0029907,1.119434595,691.0029907,1.4798944,691.0029907,1.478359222,691.0029907,1.4589082,691.0029907,1.713757515,691.0029907,1.727949142,691.0029907,1.724753261
689.9937744,1.169695854,689.9937744,1.184668899,689.9937744,1.130630851,689.9937744,1.5039711,689.9937744,1.510365248,689.9937744,1.483279824,689.9937744,1.762703776,689.9937744,1.747285485,689.9937744,1.759122968
688.984314,1.175394535,688.984314,1.204921126,688.984314,1.145900249,688.984314,1.522713184,688.984314,1.535036802,688.984314,1.512684941,688.984314,1.758257627,688.984314,1.776397228,688.984314,1.756092668
688.010498,1.194433212,688.010498,1.220357895,688.010498,1.160551548,688.010498,1.545518517,688.010498,1.554985881,688.010498,1.534485579,688.010498,1.807595372,688.010498,1.788157463,688.010498,1.811521411
