7120 60%-1,,7120 60%-2,,60%-3,,7120 80%-1,,7120 80%-2,,80%-3,,7120 100%-1,,7120 100%-2,,100%-3,
波长 (nm),Abs,波长 (nm),Abs,波长 (nm),Abs,波长 (nm),Abs,波长 (nm),Abs,波长 (nm),Abs,波长 (nm),Abs,波长 (nm),Abs,波长 (nm),Abs
679.0162354,0.907512784,679.0162354,0.804483295,679.0162354,0.660455585,679.0162354,1.138812065,679.0162354,0.95804894,679.0162354,0.977429807,679.0162354,1.249664903,679.0162354,1.179373145,679.0162354,1.036223888
678.0032349,0.903185904,678.0032349,0.799724221,678.0032349,0.658058107,678.0032349,1.139630556,678.0032349,0.954465389,678.0032349,0.979347885,678.0032349,1.250339627,678.0032349,1.173359156,678.0032349,1.034997702
676.9898682,0.89923507,676.9898682,0.798111081,676.9898682,0.653935969,676.9898682,1.130538106,676.9898682,0.947539926,676.9898682,0.968594611,676.9898682,1.251190424,676.9898682,1.169365048,676.9898682,1.033107758
676.0125122,0.89336437,676.0125122,0.795702517,676.0125122,0.650354564,676.0125122,1.130226731,676.0125122,0.948989213,676.0125122,0.964133918,676.0125122,1.242863417,676.0125122,1.16306138,676.0125122,1.024080157
674.9985962,0.893190801,674.9985962,0.789167285,674.9985962,0.647924244,674.9985962,1.12140727,674.9985962,0.941311896,674.9985962,0.959947646,674.9985962,1.23677671,674.9985962,1.157652378,674.9985962,1.022980332
673.984314,0.889693618,673.984314,0.785563111,673.984314,0.644380391,673.984314,1.122745156,673.984314,0.935522318,673.984314,0.950807273,673.984314,1.230280161,673.984314,1.146373987,673.984314,1.014767408
673.0059204,0.879072368,673.0059204,0.782874584,673.0059204,0.641180933,673.0059204,1.117618561,673.0059204,0.930781245,673.0059204,0.949299514,673.0059204,1.228677273,673.0059204,1.143981218,673.0059204,1.018553376
671.9909668,0.877218545,671.9909668,0.780696988,671.9909668,0.639396191,671.9909668,1.115297079,671.9909668,0.930308044,671.9909668,0.947022677,671.9909668,1.220733047,671.9909668,1.148162723,671.9909668,1.0089221
671.012146,0.874398589,671.012146,0.777056634,671.012146,0.638084114,671.012146,1.109592795,671.012146,0.92326647,671.012146,0.9456563,671.012146,1.21261692,671.012146,1.136977911,671.012146,1.004295707
669.996582,0.866570592,669.996582,0.770855427,669.996582,0.634732366,669.996582,1.104796529,669.996582,0.915437579,669.996582,0.939591408,669.996582,1.20344007,669.996582,1.125630379,669.996582,0.997897565
669.0170288,0.865895152,669.0170288,0.768704236,669.0170288,0.631281853,669.0170288,1.093129754,669.0170288,0.914846957,669.0170288,0.932378292,669.0170288,1.202079654,669.0170288,1.121057391,669.0170288,0.997026146
668.0009155,0.860463381,668.0009155,0.768280983,668.0009155,0.628571034,668.0009155,1.086566091,668.0009155,0.905639172,668.0009155,0.929017067,668.0009155,1.194614649,668.0009155,1.127076268,668.0009155,0.987236977
666.984436,0.85588795,666.984436,0.766742051,666.984436,0.625624299,666.984436,1.086974025,666.984436,0.906001091,666.984436,0.92479974,666.984436,1.191735506,666.984436,1.114616394,666.984436,0.980113149
666.0039673,0.851444662,666.0039673,0.75854969,666.0039673,0.623452902,666.0039673,1.078553438,666.0039673,0.904947698,666.0039673,0.922416091,666.0039673,1.189580202,666.0039673,1.112603307,666.0039673,0.980742335
664.9869385,0.848964155,664.9869385,0.758905947,664.9869385,0.623524964,664.9869385,1.072755337,664.9869385,0.90189898,664.9869385,0.917433918,664.9869385,1.180473328,664.9869385,1.109473586,664.9869385,0.97409898
664.0059204,0.842117012,664.0059204,0.757471263,664.0059204,0.618696332,664.0059204,1.069506645,664.0059204,0.897462249,664.0059204,0.912287951,664.0059204,1.174996495,664.0059204,1.102977633,664.0059204,0.972406387
662.9882202,0.843316734,662.9882202,0.755251765,662.9882202,0.617003202,662.9882202,1.073576212,662.9882202,0.896101773,662.9882202,0.910185158,662.9882202,1.168308735,662.9882202,1.105267167,662.9882202,0.971693814
662.0065308,0.842343986,662.0065308,0.750417411,662.0065308,0.616476715,662.0065308,1.064828038,662.0065308,0.892290771,662.0065308,0.909959078,662.0065308,1.16846621,662.0065308,1.103692532,662.0065308,0.964818597
660.9882813,0.841335893,660.9882813,0.750243008,660.9882813,0.614777684,660.9882813,1.062570453,660.9882813,0.890217602,660.9882813,0.906553626,660.9882813,1.172745466,660.9882813,1.094537377,660.9882813,0.964956522
660.0060425,0.837770224,660.0060425,0.750154495,660.0060425,0.613195777,660.0060425,1.059509397,660.0060425,0.889978707,660.0060425,0.905188263,660.0060425,1.166648626,660.0060425,1.094005227,660.0060425,0.963779151
658.9871216,0.837328494,658.9871216,0.746823609,658.9871216,0.613942206,658.9871216,1.05921495,658.9871216,0.888979971,658.9871216,0.903790534,658.9871216,1.164743662,658.9871216,1.096381783,658.9871216,0.964192629
658.0042725,0.835544586,658.0042725,0.749621987,658.0042725,0.61342895,658.0042725,1.064580917,658.0042725,0.889375627,658.0042725,0.903538466,658.0042725,1.164467454,658.0042725,1.094029069,658.0042725,0.966205955
656.9848022,0.837014079,656.9848022,0.748603523,656.9848022,0.615287602,656.9848022,1.061505795,656.9848022,0.88809371,656.9848022,0.906193852,656.9848022,1.162997484,656.9848022,1.088907838,656.9848022,0.960926652
656.0013428,0.837401807,656.0013428,0.747606695,656.0013428,0.613330483,656.0013428,1.06834209,656.0013428,0.889580369,656.0013428,0.903333128,656.0013428,1.159574986,656.0013428,1.096951127,656.0013428,0.96382463
655.0177002,0.839956045,655.0177002,0.74898231,655.0177002,0.613305569,655.0177002,1.059945345,655.0177002,0.89288801,655.0177002,0.908604562,655.0177002,1.166157603,655.0177002,1.092558146,655.0177002,0.96195209
653.9973145,0.841388106,653.9973145,0.751008332,653.9973145,0.614084244,653.9973145,1.06078434,653.9973145,0.892952979,653.9973145,0.910593689,653.9973145,1.168010473,653.9973145,1.096907377,653.9973145,0.962103725
653.0129395,0.840206742,653.0129395,0.752319098,653.0129395,0.616165578,653.0129395,1.066540837,653.0129395,0.891432226,653.0129395,0.909317613,653.0129395,1.158013821,653.0129395,1.094974041,653.0129395,0.966645181
651.9919434,0.838039458,651.9919434,0.754238963,651.9919434,0.617837429,651.9919434,1.065795302,651.9919434,0.893202007,651.9919434,0.910558045,651.9919434,1.1701262,651.9919434,1.100013018,651.9919434,0.967132092
651.0071411,0.841344476,651.0071411,0.755149782,651.0071411,0.616529107,651.0071411,1.069946289,651.0071411,0.8934021,651.0071411,0.912742853,651.0071411,1.174178123,651.0071411,1.096943498,651.0071411,0.963778615
649.9854736,0.84003979,649.9854736,0.754815042,649.9854736,0.618195713,649.9854736,1.06596148,649.9854736,0.894073606,649.9854736,0.914972842,649.9854736,1.174125314,649.9854736,1.099867105,649.9854736,0.970183134
649,0.843221545,649,0.756927192,649,0.620182276,649,1.076297879,649,0.895428896,649,0.91523838,649,1.167425752,649,1.10302937,649,0.969967961
648.0142212,0.846480489,648.0142212,0.757259905,648.0142212,0.620819867,648.0142212,1.074733019,648.0142212,0.899034321,648.0142212,0.91492027,648.0142212,1.176143765,648.0142212,1.105087042,648.0142212,0.971401036
646.9917603,0.848056972,646.9917603,0.760750294,646.9917603,0.624030471,646.9917603,1.075410247,646.9917603,0.901952922,646.9917603,0.920402467,646.9917603,1.180765629,646.9917603,1.106892228,646.9917603,0.980688036
646.0054932,0.847073495,646.0054932,0.762821436,646.0054932,0.624183476,646.0054932,1.083160281,646.0054932,0.905734062,646.0054932,0.924250186,646.0054932,1.189222574,646.0054932,1.110047102,646.0054932,0.97898978
644.9822998,0.852957308,644.9822998,0.767932475,644.9822998,0.624207318,644.9822998,1.087342262,644.9822998,0.907557547,644.9822998,0.922995746,644.9822998,1.182755709,644.9822998,1.118316293,644.9822998,0.979769886
643.9954224,0.854781866,643.9954224,0.766631067,643.9954224,0.62707746,643.9954224,1.086377501,643.9954224,0.909421682,643.9954224,0.927051604,643.9954224,1.186956406,643.9954224,1.120553493,643.9954224,0.981391311
643.0082397,0.855336607,643.0082397,0.768197954,643.0082397,0.628036678,643.0082397,1.088789225,643.0082397,0.913701356,643.0082397,0.930321336,643.0082397,1.197522998,643.0082397,1.124764442,643.0082397,0.988095164
641.9841919,0.856874943,641.9841919,0.773462594,641.9841919,0.628068209,641.9841919,1.09909308,641.9841919,0.914961696,641.9841919,0.931074381,641.9841919,1.199185252,641.9841919,1.126220465,641.9841919,0.988754809
640.99646,0.857958436,640.99646,0.771996498,640.99646,0.628775358,640.99646,1.097082019,640.99646,0.919313073,640.99646,0.933353663,640.99646,1.205835223,640.99646,1.127579331,640.99646,0.992513835
640.0084839,0.860708177,640.0084839,0.777834237,640.0084839,0.630462647,640.0084839,1.102526069,640.0084839,0.921694458,640.0084839,0.938475072,640.0084839,1.204096675,640.0084839,1.132616758,640.0084839,0.992163777
638.9835205,0.860775948,638.9835205,0.77627027,638.9835205,0.631562769,638.9835205,1.10329318,638.9835205,0.922038436,638.9835205,0.935960293,638.9835205,1.20783627,638.9835205,1.130023479,638.9835205,0.993457735
637.994873,0.865157366,637.994873,0.776891232,637.994873,0.631781936,637.994873,1.105345607,637.994873,0.921919406,637.994873,0.936017156,637.994873,1.210898161,637.994873,1.134229183,637.994873,0.999225378
637.0060425,0.862409771,637.0060425,0.778979421,637.0060425,0.633654237,637.0060425,1.106967926,637.0060425,0.923999131,637.0060425,0.940368116,637.0060425,1.205342054,637.0060425,1.137599826,637.0060425,0.997199595
636.0169067,0.863374591,636.0169067,0.775879443,636.0169067,0.632285059,636.0169067,1.106374621,636.0169067,0.923443377,636.0169067,0.941560626,636.0169067,1.210061431,636.0169067,1.136844873,636.0169067,1.001824856
634.9907837,0.863473535,634.9907837,0.778759897,634.9907837,0.631006062,634.9907837,1.10695827,634.9907837,0.924896002,634.9907837,0.937064469,634.9907837,1.208901405,634.9907837,1.136197805,634.9907837,1.001192451
634.0010986,0.863928676,634.0010986,0.778746605,634.0010986,0.632263362,634.0010986,1.107960463,634.0010986,0.926006258,634.0010986,0.942829788,634.0010986,1.212401628,634.0010986,1.140564799,634.0010986,1.002558589
633.0111084,0.864352942,633.0111084,0.778818488,633.0111084,0.632457614,633.0111084,1.109734416,633.0111084,0.922613323,633.0111084,0.943705916,633.0111084,1.208085656,633.0111084,1.134556532,633.0111084,1.001874566
631.9840698,0.861364126,631.9840698,0.778336108,631.9840698,0.630249441,631.9840698,1.104466915,631.9840698,0.923672736,631.9840698,0.940934122,631.9840698,1.213305593,631.9840698,1.135120749,631.9840698,0.998454273
630.9935913,0.859015584,630.9935913,0.777884305,630.9935913,0.631670237,630.9935913,1.110196829,630.9935913,0.925515413,630.9935913,0.9368729,630.9935913,1.208953261,630.9935913,1.139430642,630.9935913,0.999139667
630.0026855,0.86014992,630.0026855,0.773879528,630.0026855,0.630506337,630.0026855,1.102510691,630.0026855,0.92125833,630.0026855,0.937511623,630.0026855,1.20941484,630.0026855,1.132593989,630.0026855,0.99683398
629.0115967,0.857550621,629.0115967,0.775360286,629.0115967,0.628372073,629.0115967,1.110589981,629.0115967,0.922410131,629.0115967,0.937210918,629.0115967,1.206878543,629.0115967,1.134997725,629.0115967,1.000410199
627.9834595,0.858166456,627.9834595,0.775732279,627.9834595,0.628415883,627.9834595,1.103457332,627.9834595,0.923204601,627.9834595,0.939542592,627.9834595,1.201544285,627.9834595,1.136134982,627.9834595,0.999276757
626.9917603,0.857742012,626.9917603,0.77262789,626.9917603,0.628712535,626.9917603,1.103823066,626.9917603,0.92315948,626.9917603,0.937842667,626.9917603,1.209081292,626.9917603,1.133401513,626.9917603,0.996884942
625.9998169,0.857119501,625.9998169,0.775291801,625.9998169,0.628079295,625.9998169,1.100015759,625.9998169,0.918904364,625.9998169,0.935622394,625.9998169,1.20326066,625.9998169,1.130963445,625.9998169,0.994018376
625.0075684,0.854094148,625.0075684,0.772133648,625.0075684,0.626515269,625.0075684,1.101750851,625.0075684,0.916571438,625.0075684,0.935224116,625.0075684,1.205156565,625.0075684,1.126891851,625.0075684,0.995138109
624.0151367,0.853849292,624.0151367,0.771773756,624.0151367,0.6262694,624.0151367,1.100011945,624.0151367,0.917911232,624.0151367,0.930153787,624.0151367,1.204772472,624.0151367,1.130957007,624.0151367,0.994903565
622.9855347,0.851323068,622.9855347,0.769218206,622.9855347,0.625682533,622.9855347,1.098555326,622.9855347,0.914605618,622.9855347,0.935489476,622.9855347,1.202597022,622.9855347,1.12930727,622.9855347,0.993179321
621.9924316,0.850233197,621.9924316,0.768000841,621.9924316,0.624484599,621.9924316,1.097937703,621.9924316,0.914792895,621.9924316,0.932029188,621.9924316,1.200912833,621.9924316,1.126201749,621.9924316,0.991791546
620.9991455,0.848715246,620.9991455,0.767653406,620.9991455,0.621846557,620.9991455,1.098461151,620.9991455,0.91279465,620.9991455,0.93119669,620.9991455,1.194973469,620.9991455,1.122879505,620.9991455,0.988687992
620.0054932,0.846873462,620.0054932,0.766244173,620.0054932,0.620738626,620.0054932,1.093976498,620.0054932,0.911263108,620.0054932,0.930224896,620.0054932,1.199120879,620.0054932,1.124878764,620.0054932,0.986485302
619.0115967,0.845228195,619.0115967,0.76529026,619.0115967,0.620740473,619.0115967,1.089601398,619.0115967,0.910324812,619.0115967,0.928249776,619.0115967,1.191250205,619.0115967,1.12451911,619.0115967,0.986579895
618.0174561,0.845259249,618.0174561,0.76538235,618.0174561,0.620337367,618.0174561,1.094617844,618.0174561,0.912095904,618.0174561,0.925950348,618.0174561,1.193079591,618.0174561,1.116486311,618.0174561,0.98793143
616.986145,0.842374086,616.986145,0.762949824,616.986145,0.619927883,616.986145,1.094596624,616.986145,0.908266127,616.986145,0.92453891,616.986145,1.192002296,616.986145,1.115903854,616.986145,0.98422569
615.9915161,0.839308739,615.9915161,0.763477325,615.9915161,0.618310094,615.9915161,1.085608244,615.9915161,0.906156004,615.9915161,0.922845483,615.9915161,1.187865138,615.9915161,1.111510158,615.9915161,0.982147038
614.996521,0.836604238,614.996521,0.760897517,614.996521,0.616933823,614.996521,1.080634832,614.996521,0.905616641,614.996521,0.919819534,614.996521,1.185013652,614.996521,1.111155391,614.996521,0.978250444
614.0012207,0.836649776,614.0012207,0.760420382,614.0012207,0.614405274,614.0012207,1.086111665,614.0012207,0.905034661,614.0012207,0.916742921,614.0012207,1.187895298,614.0012207,1.112376571,614.0012207,0.978272021
613.0057373,0.836620033,613.0057373,0.757415593,613.0057373,0.612453938,613.0057373,1.084826589,613.0057373,0.901495755,613.0057373,0.916776955,613.0057373,1.181165457,613.0057373,1.110266685,613.0057373,0.9755795
612.0099487,0.832111538,612.0099487,0.755829692,612.0099487,0.613666117,612.0099487,1.082179666,612.0099487,0.900454342,612.0099487,0.914038181,612.0099487,1.180383801,612.0099487,1.109662652,612.0099487,0.974363923
611.0139771,0.828469336,611.0139771,0.754419386,611.0139771,0.611612141,611.0139771,1.078775287,611.0139771,0.898379803,611.0139771,0.912643731,611.0139771,1.174185395,611.0139771,1.107433081,611.0139771,0.972054124
610.0175781,0.827556312,610.0175781,0.754425108,610.0175781,0.610671163,610.0175781,1.072314143,610.0175781,0.896511495,610.0175781,0.910096347,610.0175781,1.173023939,610.0175781,1.101788282,610.0175781,0.969786942
608.9840698,0.827891648,608.9840698,0.753182709,608.9840698,0.608336628,608.9840698,1.075642705,608.9840698,0.893936992,608.9840698,0.910936475,608.9840698,1.173839331,608.9840698,1.09807539,608.9840698,0.968491435
607.9871826,0.822165847,607.9871826,0.750735879,607.9871826,0.607643306,607.9871826,1.069386601,607.9871826,0.892249942,607.9871826,0.90720278,607.9871826,1.169016838,607.9871826,1.099509239,607.9871826,0.963661492
606.9900513,0.824869096,606.9900513,0.748995066,606.9900513,0.606980622,606.9900513,1.070606232,606.9900513,0.891338408,606.9900513,0.904980481,606.9900513,1.165797591,606.9900513,1.095040917,606.9900513,0.963385105
605.9926758,0.820119023,605.9926758,0.74751544,605.9926758,0.606392682,605.9926758,1.067346454,605.9926758,0.888762355,605.9926758,0.901880026,605.9926758,1.166018009,605.9926758,1.097152472,605.9926758,0.9628703
604.9949951,0.820520401,604.9949951,0.746685684,604.9949951,0.603959978,604.9949951,1.064384103,604.9949951,0.888891518,604.9949951,0.901913762,604.9949951,1.162439823,604.9949951,1.090147138,604.9949951,0.960288525
603.9970703,0.817564547,603.9970703,0.747467637,603.9970703,0.603181899,603.9970703,1.065445542,603.9970703,0.886695147,603.9970703,0.90032512,603.9970703,1.15806675,603.9970703,1.089391589,603.9970703,0.959217191
602.9989014,0.816740811,602.9989014,0.745435119,602.9989014,0.601015091,602.9989014,1.060043931,602.9989014,0.883865953,602.9989014,0.899563253,602.9989014,1.157503724,602.9989014,1.085814357,602.9989014,0.958020926
602.0003662,0.815722048,602.0003662,0.743869007,602.0003662,0.602021754,602.0003662,1.061912417,602.0003662,0.885388017,602.0003662,0.893141687,602.0003662,1.155586362,602.0003662,1.082009196,602.0003662,0.955474079
601.001709,0.81409514,601.001709,0.74228698,601.001709,0.600902319,601.001709,1.057611823,601.001709,0.880629659,601.001709,0.895223022,601.001709,1.1552701,601.001709,1.083445787,601.001709,0.95429033
600.0026855,0.810562968,600.0026855,0.74115634,600.0026855,0.599408448,600.0026855,1.054328561,600.0026855,0.881542504,600.0026855,0.894101203,600.0026855,1.153841138,600.0026855,1.084161401,600.0026855,0.953118503
599.003418,0.809996426,599.003418,0.738671541,599.003418,0.59781152,599.003418,1.054330349,599.003418,0.879492879,599.003418,0.889712989,599.003418,1.148602128,599.003418,1.079191089,599.003418,0.952102244
598.0039063,0.807946444,598.0039063,0.739547491,598.0039063,0.597043872,598.0039063,1.05311656,598.0039063,0.877345145,598.0039063,0.889113009,598.0039063,1.15002203,598.0039063,1.080310106,598.0039063,0.947897017
597.0041504,0.806008041,597.0041504,0.735561371,597.0041504,0.595205128,597.0041504,1.048468113,597.0041504,0.875331044,597.0041504,0.887779176,597.0041504,1.14372623,597.0041504,1.075867534,597.0041504,0.945112169
596.0040894,0.80625695,596.0040894,0.735547423,596.0040894,0.594666421,596.0040894,1.046973944,596.0040894,0.873444974,596.0040894,0.887180448,596.0040894,1.140929222,596.0040894,1.074288011,596.0040894,0.943219483
595.0038452,0.804398358,595.0038452,0.734972775,595.0038452,0.595470071,595.0038452,1.04442215,595.0038452,0.871511877,595.0038452,0.883792758,595.0038452,1.142350197,595.0038452,1.069835424,595.0038452,0.942298532
594.0032349,0.802013695,594.0032349,0.733922124,594.0032349,0.593608558,594.0032349,1.042561293,594.0032349,0.870737135,594.0032349,0.8834939,594.0032349,1.136889219,594.0032349,1.069779515,594.0032349,0.939256668
593.0023804,0.801343024,593.0023804,0.73260057,593.0023804,0.592308819,593.0023804,1.040504813,593.0023804,0.870467722,593.0023804,0.881469071,593.0023804,1.140068769,593.0023804,1.066123366,593.0023804,0.939469695
592.0012817,0.799058557,592.0012817,0.730384052,592.0012817,0.590264678,592.0012817,1.040655375,592.0012817,0.867364585,592.0012817,0.879658997,592.0012817,1.131315589,592.0012817,1.067311764,592.0012817,0.935955167
591,0.796688795,591,0.729393303,591,0.590747118,591,1.035476327,591,0.866742313,591,0.878949702,591,1.129195571,591,1.063898683,591,0.933926106
589.998291,0.79478693,589.998291,0.727574408,589.998291,0.587295592,589.998291,1.034440041,589.998291,0.862977326,589.998291,0.876287639,589.998291,1.127706885,589.998291,1.05949831,589.998291,0.934156716
588.99646,0.793889463,588.99646,0.725084126,588.99646,0.587147117,588.99646,1.0303303,588.99646,0.863226295,588.99646,0.874265611,588.99646,1.122032285,588.99646,1.058405757,588.99646,0.931567371
587.9943848,0.792094588,587.9943848,0.726360679,587.9943848,0.585459948,587.9943848,1.03131938,587.9943848,0.860987544,587.9943848,0.870921671,587.9943848,1.124616981,587.9943848,1.054422021,587.9943848,0.929232121
586.9920044,0.789878905,586.9920044,0.723955751,586.9920044,0.585747182,586.9920044,1.026000261,586.9920044,0.860158742,586.9920044,0.872327685,586.9920044,1.121064425,586.9920044,1.051926613,586.9920044,0.927524626
585.9892578,0.788442314,585.9892578,0.724526167,585.9892578,0.58235842,585.9892578,1.024269581,585.9892578,0.858624339,585.9892578,0.866487265,585.9892578,1.119019985,585.9892578,1.051215291,585.9892578,0.923282027
584.9863892,0.788174093,584.9863892,0.720969439,584.9863892,0.582769096,584.9863892,1.021383286,584.9863892,0.854618192,584.9863892,0.86644119,584.9863892,1.115508556,584.9863892,1.050093889,584.9863892,0.920171499
583.9832764,0.784836948,583.9832764,0.719574451,583.9832764,0.583212376,583.9832764,1.019834757,583.9832764,0.853381455,583.9832764,0.863756955,583.9832764,1.117906451,583.9832764,1.045903444,583.9832764,0.918291569
583.0170288,0.78175652,583.0170288,0.72034806,583.0170288,0.580311537,583.0170288,1.019989252,583.0170288,0.853614748,583.0170288,0.863263607,583.0170288,1.113286495,583.0170288,1.043558002,583.0170288,0.921329677
582.0133667,0.782236278,582.0133667,0.716857016,582.0133667,0.580919445,582.0133667,1.016755939,582.0133667,0.850959778,582.0133667,0.862314284,582.0133667,1.111272573,582.0133667,1.044646144,582.0133667,0.918497264
581.0094604,0.779789984,581.0094604,0.71673131,581.0094604,0.579416513,581.0094604,1.016988516,581.0094604,0.849461436,581.0094604,0.859060884,581.0094604,1.10853672,581.0094604,1.044356823,581.0094604,0.917455137
580.005249,0.78018415,580.005249,0.715681434,580.005249,0.578047395,580.005249,1.013540149,580.005249,0.847509146,580.005249,0.859065473,580.005249,1.104911804,580.005249,1.039499164,580.005249,0.913273454
579.0009155,0.780493915,579.0009155,0.716008902,579.0009155,0.578165054,579.0009155,1.012541175,579.0009155,0.847255051,579.0009155,0.857563138,579.0009155,1.105386853,579.0009155,1.040057302,579.0009155,0.912531197
577.9961548,0.779339612,577.9961548,0.714586258,577.9961548,0.577002347,577.9961548,1.01153934,577.9961548,0.847089231,577.9961548,0.857085943,577.9961548,1.101645589,577.9961548,1.036461711,577.9961548,0.910332322
576.991272,0.777729154,576.991272,0.713532984,576.991272,0.575428009,576.991272,1.009703398,576.991272,0.846049488,576.991272,0.853415966,576.991272,1.098266006,576.991272,1.035695434,576.991272,0.91096431
575.986084,0.775800049,575.986084,0.713167429,575.986084,0.57471621,575.986084,1.008905172,575.986084,0.844164968,575.986084,0.852877021,575.986084,1.100835443,575.986084,1.033835769,575.986084,0.908708692
575.0178833,0.774712145,575.0178833,0.712034285,575.0178833,0.574596107,575.0178833,1.006068826,575.0178833,0.842548966,575.0178833,0.852607906,575.0178833,1.095283985,575.0178833,1.029958844,575.0178833,0.906278074
574.012146,0.773233593,574.012146,0.711007118,574.012146,0.573642969,574.012146,1.003010988,574.012146,0.841449678,574.012146,0.849039614,574.012146,1.09386313,574.012146,1.030091643,574.012146,0.905212283
573.0062866,0.772390723,573.0062866,0.710053861,573.0062866,0.572966814,573.0062866,1.002919912,573.0062866,0.83879149,573.0062866,0.848594129,573.0062866,1.092156172,573.0062866,1.02883029,573.0062866,0.90281868
572.0001221,0.771021843,572.0001221,0.708634436,572.0001221,0.571058869,572.0001221,1.003035426,572.0001221,0.838900924,572.0001221,0.848012388,572.0001221,1.090744734,572.0001221,1.025044799,572.0001221,0.903728306
570.9937134,0.769717813,570.9937134,0.706704617,570.9937134,0.570923865,570.9937134,0.997988164,570.9937134,0.836677015,570.9937134,0.843883753,570.9937134,1.086961865,570.9937134,1.022352099,570.9937134,0.899486601
569.9869385,0.766553938,569.9869385,0.707692683,569.9869385,0.568936706,569.9869385,0.996929348,569.9869385,0.836457372,569.9869385,0.844071984,569.9869385,1.082178235,569.9869385,1.02208209,569.9869385,0.898861468
569.017334,0.765994012,569.017334,0.705513895,569.017334,0.569905162,569.017334,0.993171513,569.017334,0.832288563,569.017334,0.841610074,569.017334,1.083968043,569.017334,1.018277287,569.017334,0.897200823
568.0101929,0.76368922,568.0101929,0.704578221,568.0101929,0.567691326,568.0101929,0.993354619,568.0101929,0.829952836,568.0101929,0.838456929,568.0101929,1.082549453,568.0101929,1.018643618,568.0101929,0.895504952
567.0027466,0.762086272,567.0027466,0.703721583,567.0027466,0.566572547,567.0027466,0.988448322,567.0027466,0.830844283,567.0027466,0.838053703,567.0027466,1.078867435,567.0027466,1.017355561,567.0027466,0.893906236
565.9949951,0.761633277,565.9949951,0.701928675,565.9949951,0.565336883,565.9949951,0.986524284,565.9949951,0.827790737,565.9949951,0.837214112,565.9949951,1.076300263,565.9949951,1.013420105,565.9949951,0.891710997
564.9871826,0.760215163,564.9871826,0.700737476,564.9871826,0.565603852,564.9871826,0.984663308,564.9871826,0.827786565,564.9871826,0.834724903,564.9871826,1.070827842,564.9871826,1.009177804,564.9871826,0.889619887
564.0162964,0.758195281,564.0162964,0.700167537,564.0162964,0.565225303,564.0162964,0.984609008,564.0162964,0.824117661,564.0162964,0.833169937,564.0162964,1.069879651,564.0162964,1.009399056,564.0162964,0.885768294
563.0079346,0.75581944,563.0079346,0.699072301,563.0079346,0.563672721,563.0079346,0.981886447,563.0079346,0.822673976,563.0079346,0.831045628,563.0079346,1.065690994,563.0079346,1.004929304,563.0079346,0.885854125
561.9992676,0.753922999,561.9992676,0.697605014,561.9992676,0.562569678,561.9992676,0.980406225,561.9992676,0.822265983,561.9992676,0.829392254,561.9992676,1.064899325,561.9992676,1.003990531,561.9992676,0.882063627
560.9903564,0.75395155,560.9903564,0.697373211,560.9903564,0.562919438,560.9903564,0.977162838,560.9903564,0.823430657,560.9903564,0.828367293,560.9903564,1.064123273,560.9903564,1.002750516,560.9903564,0.882211268
560.0185547,0.752388716,560.0185547,0.695746362,560.0185547,0.561588109,560.0185547,0.975315988,560.0185547,0.819228292,560.0185547,0.828301132,560.0185547,1.061929345,560.0185547,1.000710249,560.0185547,0.879921973
559.0092163,0.751393616,559.0092163,0.693926632,559.0092163,0.561403811,559.0092163,0.974346459,559.0092163,0.818603694,559.0092163,0.825085163,559.0092163,1.058987379,559.0092163,1.00027132,559.0092163,0.878394902
557.9995728,0.751159847,557.9995728,0.694559038,557.9995728,0.55974406,557.9995728,0.972005963,557.9995728,0.818898499,557.9995728,0.824572027,557.9995728,1.058110237,557.9995728,0.997622371,557.9995728,0.877805948
556.9896851,0.749108195,556.9896851,0.694053888,556.9896851,0.559059143,556.9896851,0.970018506,556.9896851,0.816444814,556.9896851,0.822160959,556.9896851,1.052279592,556.9896851,0.995512724,556.9896851,0.87740159
556.0169067,0.747441828,556.0169067,0.692776322,556.0169067,0.558058798,556.0169067,0.968246877,556.0169067,0.815385759,556.0169067,0.821510494,556.0169067,1.053817868,556.0169067,0.992895663,556.0169067,0.874281943
555.0065918,0.7473315,555.0065918,0.691989243,555.0065918,0.558614373,555.0065918,0.969391346,555.0065918,0.814277232,555.0065918,0.82025522,555.0065918,1.051964164,555.0065918,0.992703915,555.0065918,0.874262631
553.9960327,0.746778429,553.9960327,0.692145348,553.9960327,0.557413101,553.9960327,0.965513468,553.9960327,0.812998891,553.9960327,0.81761837,553.9960327,1.051806211,553.9960327,0.991347194,553.9960327,0.872487366
552.9852295,0.746229827,552.9852295,0.692003548,552.9852295,0.557045221,552.9852295,0.966235995,552.9852295,0.812689543,552.9852295,0.819739938,552.9852295,1.049903631,552.9852295,0.990031421,552.9852295,0.872038007
552.0115356,0.746642411,552.0115356,0.691335797,552.0115356,0.557557881,552.0115356,0.964550793,552.0115356,0.812686682,552.0115356,0.819163978,552.0115356,1.047134876,552.0115356,0.989011228,552.0115356,0.87186563
551.0002441,0.745763302,551.0002441,0.690313399,551.0002441,0.557727575,551.0002441,0.964405179,551.0002441,0.812866926,551.0002441,0.817828238,551.0002441,1.044709682,551.0002441,0.988301754,551.0002441,0.87064153
549.9886475,0.745010138,549.9886475,0.690717161,549.9886475,0.55738163,549.9886475,0.963573933,549.9886475,0.812181711,549.9886475,0.816579223,549.9886475,1.045987248,549.9886475,0.989388824,549.9886475,0.8698681
