60%-1,,60%-2,,60%-3,,80%-1,,80%-2,,80%-3,,100%-1,,100%-2,,100%-3,,
波长 (nm),Abs,波长 (nm),Abs,波长 (nm),Abs,波长 (nm),Abs,波长 (nm),Abs,波长 (nm),Abs,波长 (nm),Abs,波长 (nm),Abs,波长 (nm),Abs,
682.0171509,0.6456595659,682.0171509,0.8275014758,682.0171509,0.8385345936,682.0171509,0.9432440996,682.0171509,0.9264583588,682.0171509,1.129262209,682.0171509,1.381575823,682.0171509,1.426629901,682.0171509,1.155600667,
681.005127,0.6450797319,681.005127,0.8290279508,681.005127,0.831969738,681.005127,0.9395182133,681.005127,0.9226867557,681.005127,1.123991489,681.005127,1.392123818,681.005127,1.424217463,681.005127,1.161961198,
679.9927979,0.6455205679,679.9927979,0.8260490894,679.9927979,0.8331817389,679.9927979,0.9404315352,679.9927979,0.9203038216,679.9927979,1.121024847,679.9927979,1.379412413,679.9927979,1.423382759,679.9927979,1.158456326,
679.0162354,0.6432303786,679.0162354,0.8240299225,679.0162354,0.8295013309,679.0162354,0.9348794818,679.0162354,0.9162179232,679.0162354,1.118977308,679.0162354,1.370114088,679.0162354,1.425572515,679.0162354,1.157532811,
678.0032349,0.6398670673,678.0032349,0.8223958611,678.0032349,0.829051733,678.0032349,0.9298293591,678.0032349,0.9115839601,678.0032349,1.112894654,678.0032349,1.377159119,678.0032349,1.420321107,678.0032349,1.146573901,
676.9898682,0.6385560036,676.9898682,0.8196909428,676.9898682,0.8245027661,676.9898682,0.925209105,676.9898682,0.9075140357,676.9898682,1.109584332,676.9898682,1.365377188,676.9898682,1.424133778,676.9898682,1.142492652,
676.0125122,0.6323325634,676.0125122,0.8127539754,676.0125122,0.82120049,676.0125122,0.9210791588,676.0125122,0.9055380821,676.0125122,1.102770925,676.0125122,1.356274486,676.0125122,1.408210993,676.0125122,1.147199035,
674.9985962,0.631644547,674.9985962,0.8119566441,674.9985962,0.8198695183,674.9985962,0.9152094126,674.9985962,0.8936437964,674.9985962,1.099363685,674.9985962,1.348240018,674.9985962,1.405394793,674.9985962,1.13843739,
673.984314,0.6284435987,673.984314,0.8056644797,673.984314,0.814396739,673.984314,0.9107809663,673.984314,0.8943988085,673.984314,1.092349887,673.984314,1.345527053,673.984314,1.405474782,673.984314,1.128614902,
673.0059204,0.6256902218,673.0059204,0.7999124527,673.0059204,0.8094056845,673.0059204,0.9079979062,673.0059204,0.8920810223,673.0059204,1.089109659,673.0059204,1.344409823,673.0059204,1.40390408,673.0059204,1.13244009,
671.9909668,0.6206775904,671.9909668,0.7967305183,671.9909668,0.8085950017,671.9909668,0.9028059244,671.9909668,0.8824631572,671.9909668,1.082346439,671.9909668,1.348019123,671.9909668,1.386626244,671.9909668,1.127554536,
671.012146,0.6190612912,671.012146,0.791659236,671.012146,0.8038116693,671.012146,0.9002283812,671.012146,0.8806016445,671.012146,1.078862786,671.012146,1.345520496,671.012146,1.388893843,671.012146,1.123325348,
669.996582,0.6171192527,669.996582,0.7895063162,669.996582,0.8012202978,669.996582,0.8959186673,669.996582,0.8754983544,669.996582,1.077225208,669.996582,1.331132889,669.996582,1.378091097,669.996582,1.11469543,
669.0170288,0.6134413481,669.0170288,0.7867724895,669.0170288,0.7949957848,669.0170288,0.8937522173,669.0170288,0.8709486723,669.0170288,1.066112518,669.0170288,1.311755538,669.0170288,1.36651957,669.0170288,1.105695605,
668.0009155,0.6132315397,668.0009155,0.7845589519,668.0009155,0.7934075594,668.0009155,0.8904260397,668.0009155,0.8704568148,668.0009155,1.062669635,668.0009155,1.311101556,668.0009155,1.369984269,668.0009155,1.105461478,
666.984436,0.6115469933,666.984436,0.7819677591,666.984436,0.7907562852,666.984436,0.8909924626,666.984436,0.8641391397,666.984436,1.060032845,666.984436,1.313430667,666.984436,1.365100622,666.984436,1.100276947,
666.0039673,0.6083031297,666.0039673,0.7778666615,666.0039673,0.7923231125,666.0039673,0.8837970495,666.0039673,0.8593348861,666.0039673,1.05356884,666.0039673,1.305189133,666.0039673,1.354634166,666.0039673,1.094831347,
664.9869385,0.6048023701,664.9869385,0.7757229805,664.9869385,0.7833563685,664.9869385,0.877579093,664.9869385,0.8573687673,664.9869385,1.054479241,664.9869385,1.307273984,664.9869385,1.348212242,664.9869385,1.093808413,
664.0059204,0.603268981,664.0059204,0.7699536085,664.0059204,0.7825113535,664.0059204,0.8774111867,664.0059204,0.8543093204,664.0059204,1.048077345,664.0059204,1.29408133,664.0059204,1.348591924,664.0059204,1.085635781,
662.9882202,0.6030237079,662.9882202,0.7680669427,662.9882202,0.7799113393,662.9882202,0.8733578324,662.9882202,0.8511652946,662.9882202,1.043004036,662.9882202,1.296283603,662.9882202,1.345621347,662.9882202,1.086107373,
662.0065308,0.6014537811,662.0065308,0.7665205598,662.0065308,0.7790025473,662.0065308,0.8727092743,662.0065308,0.8492842317,662.0065308,1.038472652,662.0065308,1.285969615,662.0065308,1.331205606,662.0065308,1.078466654,
660.9882813,0.5990518928,660.9882813,0.7651361823,660.9882813,0.7774769664,660.9882813,0.871073246,660.9882813,0.8475968838,660.9882813,1.039337516,660.9882813,1.285139084,660.9882813,1.332356215,660.9882813,1.080661058,
660.0060425,0.6002790928,660.0060425,0.7634434104,660.0060425,0.7772632241,660.0060425,0.8706899285,660.0060425,0.8443066478,660.0060425,1.037053823,660.0060425,1.281884909,660.0060425,1.324324012,660.0060425,1.08072567,
658.9871216,0.6014704108,658.9871216,0.7646599412,658.9871216,0.7757738233,658.9871216,0.8711415529,658.9871216,0.8434538841,658.9871216,1.038956881,658.9871216,1.280371308,658.9871216,1.324506164,658.9871216,1.076132536,
658.0042725,0.6013995409,658.0042725,0.764926672,658.0042725,0.7727041841,658.0042725,0.8709093928,658.0042725,0.8426293135,658.0042725,1.035616159,658.0042725,1.280111313,658.0042725,1.323167324,658.0042725,1.076795459,
656.9848022,0.5996560454,656.9848022,0.7654719949,656.9848022,0.7757868171,656.9848022,0.8684498072,656.9848022,0.8435209394,656.9848022,1.03631568,656.9848022,1.275648117,656.9848022,1.321903825,656.9848022,1.07759285,
656.0013428,0.6005493402,656.0013428,0.7651568055,656.0013428,0.7755969763,656.0013428,0.8693603277,656.0013428,0.8441243172,656.0013428,1.035445333,656.0013428,1.274154663,656.0013428,1.326434612,656.0013428,1.076804161,
655.0177002,0.6004918814,655.0177002,0.7656980753,655.0177002,0.7763950229,655.0177002,0.8713974953,655.0177002,0.8474473357,655.0177002,1.040378451,655.0177002,1.28572011,655.0177002,1.324197173,655.0177002,1.077098727,
653.9973145,0.6005080938,653.9973145,0.7639340758,653.9973145,0.7783464193,653.9973145,0.8681143522,653.9973145,0.8476552367,653.9973145,1.037698627,653.9973145,1.279226661,653.9973145,1.330400705,653.9973145,1.083952188,
653.0129395,0.6022719741,653.0129395,0.7670288086,653.0129395,0.778870821,653.0129395,0.8712915778,653.0129395,0.8460853696,653.0129395,1.042047024,653.0129395,1.285062432,653.0129395,1.333151221,653.0129395,1.083518147,
651.9919434,0.6031560898,651.9919434,0.7671841979,651.9919434,0.7791448236,651.9919434,0.8726800084,651.9919434,0.8476009369,651.9919434,1.040255427,651.9919434,1.278865695,651.9919434,1.335826993,651.9919434,1.08579576,
651.0071411,0.6044659615,651.0071411,0.7685774565,651.0071411,0.7810770273,651.0071411,0.8766092658,651.0071411,0.8505920768,651.0071411,1.044751883,651.0071411,1.281783938,651.0071411,1.339145899,651.0071411,1.087280512,
649.9854736,0.6053242087,649.9854736,0.7691755891,649.9854736,0.7843845487,649.9854736,0.8781909347,649.9854736,0.8521466851,649.9854736,1.045788884,649.9854736,1.288811445,649.9854736,1.335289955,649.9854736,1.088578224,
649,0.6063139439,649,0.7711931467,649,0.7861021161,649,0.8788077235,649,0.8519817591,649,1.048485994,649,1.287136078,649,1.343572259,649,1.09049499,
648.0142212,0.6099383831,648.0142212,0.7761682868,648.0142212,0.7846602201,648.0142212,0.8807632923,648.0142212,0.8528140783,648.0142212,1.052742481,648.0142212,1.300125122,648.0142212,1.329542398,648.0142212,1.090155125,
646.9917603,0.6096206903,646.9917603,0.7759360075,646.9917603,0.7865327001,646.9917603,0.8782098293,646.9917603,0.8589116931,646.9917603,1.052945375,646.9917603,1.299597263,646.9917603,1.338105202,646.9917603,1.095818758,
646.0054932,0.610507071,646.0054932,0.7805534005,646.0054932,0.7901784778,646.0054932,0.8864156604,646.0054932,0.8624228835,646.0054932,1.056701541,646.0054932,1.302005768,646.0054932,1.351570249,646.0054932,1.096966982,
644.9822998,0.6122746468,644.9822998,0.7780750394,644.9822998,0.792930007,644.9822998,0.8872067332,644.9822998,0.8627915978,644.9822998,1.05760777,644.9822998,1.311380506,644.9822998,1.347065568,644.9822998,1.099073291,
643.9954224,0.6151027083,643.9954224,0.7820467353,643.9954224,0.7944869995,643.9954224,0.8880236149,643.9954224,0.8651599288,643.9954224,1.058429003,643.9954224,1.310314059,643.9954224,1.365094781,643.9954224,1.107490063,
643.0082397,0.616061151,643.0082397,0.7862622738,643.0082397,0.7951710224,643.0082397,0.8898386359,643.0082397,0.8671268821,643.0082397,1.058355808,643.0082397,1.31300652,643.0082397,1.353845,643.0082397,1.104964137,
641.9841919,0.6182928085,641.9841919,0.7883456945,641.9841919,0.7961446047,641.9841919,0.8945922852,641.9841919,0.8674054146,641.9841919,1.06317234,641.9841919,1.324141264,641.9841919,1.376227021,641.9841919,1.110881448,
640.99646,0.6170299053,640.99646,0.7893000841,640.99646,0.7996697426,640.99646,0.8952998519,640.99646,0.8729054332,640.99646,1.069669962,640.99646,1.322139502,640.99646,1.370862007,640.99646,1.114717007,
640.0084839,0.6188900471,640.0084839,0.7907807231,640.0084839,0.8026635647,640.0084839,0.9005634785,640.0084839,0.8748850822,640.0084839,1.069335222,640.0084839,1.324596405,640.0084839,1.368713737,640.0084839,1.115937591,
638.9835205,0.6205866933,638.9835205,0.7899436951,638.9835205,0.8011242151,638.9835205,0.8985134363,638.9835205,0.8731366396,638.9835205,1.071024537,638.9835205,1.325913906,638.9835205,1.369713306,638.9835205,1.116572142,
637.994873,0.6209232211,637.994873,0.7910578847,637.994873,0.8031879663,637.994873,0.8993986249,637.994873,0.8736491203,637.994873,1.071964622,637.994873,1.335148454,637.994873,1.380335927,637.994873,1.120622396,
637.0060425,0.6203642488,637.0060425,0.7926828861,637.0060425,0.8071830273,637.0060425,0.9054684043,637.0060425,0.8769314289,637.0060425,1.074002147,637.0060425,1.329316497,637.0060425,1.375226617,637.0060425,1.122632623,
636.0169067,0.6196091175,636.0169067,0.7927016616,636.0169067,0.8048235178,636.0169067,0.9029006362,636.0169067,0.8755344748,636.0169067,1.077409267,636.0169067,1.329022408,636.0169067,1.390240312,636.0169067,1.124020219,
634.9907837,0.6218189597,634.9907837,0.7945492268,634.9907837,0.8050360084,634.9907837,0.9012190104,634.9907837,0.8755274415,634.9907837,1.073709965,634.9907837,1.331096649,634.9907837,1.38618052,634.9907837,1.123758554,
634.0010986,0.6218867898,634.0010986,0.7924147844,634.0010986,0.8050168157,634.0010986,0.9038216472,634.0010986,0.8729656339,634.0010986,1.076510906,634.0010986,1.33290875,634.0010986,1.378454447,634.0010986,1.123864293,
633.0111084,0.6209810972,633.0111084,0.7942375541,633.0111084,0.8065014482,633.0111084,0.9034556746,633.0111084,0.8757955432,633.0111084,1.077766776,633.0111084,1.338984847,633.0111084,1.384592056,633.0111084,1.126568675,
631.9840698,0.6205801964,631.9840698,0.7896801233,631.9840698,0.8044220805,631.9840698,0.9027900696,631.9840698,0.8741436601,631.9840698,1.077285647,631.9840698,1.330824137,631.9840698,1.387615561,631.9840698,1.126951456,
630.9935913,0.6199294925,630.9935913,0.7923541665,630.9935913,0.8053150177,630.9935913,0.900280118,630.9935913,0.8708868027,630.9935913,1.078167558,630.9935913,1.331476212,630.9935913,1.378098845,630.9935913,1.121542454,
630.0026855,0.6178256869,630.0026855,0.7918336987,630.0026855,0.8037928343,630.0026855,0.9009379148,630.0026855,0.8757961988,630.0026855,1.073795795,630.0026855,1.334278345,630.0026855,1.381269813,630.0026855,1.122316837,
629.0115967,0.6199370623,629.0115967,0.7898854017,629.0115967,0.8047252893,629.0115967,0.8999428153,629.0115967,0.8747365475,629.0115967,1.078017592,629.0115967,1.335796356,629.0115967,1.386015534,629.0115967,1.123267889,
627.9834595,0.6184993982,627.9834595,0.7906723022,627.9834595,0.801314652,627.9834595,0.8967043161,627.9834595,0.8719599843,627.9834595,1.071267724,627.9834595,1.328338981,627.9834595,1.391700745,627.9834595,1.12405014,
626.9917603,0.6165915132,626.9917603,0.7887079716,626.9917603,0.7997106314,626.9917603,0.900514245,626.9917603,0.8728855252,626.9917603,1.073346019,626.9917603,1.330305338,626.9917603,1.391332746,626.9917603,1.11625433,
625.9998169,0.6177791357,625.9998169,0.7895050049,625.9998169,0.7989771366,625.9998169,0.8988128304,625.9998169,0.8702749014,625.9998169,1.06929636,625.9998169,1.328483105,625.9998169,1.376842499,625.9998169,1.113837719,
625.0075684,0.6165716052,625.0075684,0.7877259254,625.0075684,0.7979618907,625.0075684,0.8985877037,625.0075684,0.8677757978,625.0075684,1.070374846,625.0075684,1.331716776,625.0075684,1.373106718,625.0075684,1.112003326,
624.0151367,0.615295589,624.0151367,0.7856302857,624.0151367,0.7996556759,624.0151367,0.8957324028,624.0151367,0.8678914309,624.0151367,1.066211224,624.0151367,1.329404354,624.0151367,1.38222754,624.0151367,1.116467357,
622.9855347,0.614005208,622.9855347,0.7839733958,622.9855347,0.7987700701,622.9855347,0.8949510455,622.9855347,0.8670776486,622.9855347,1.066370487,622.9855347,1.327389717,622.9855347,1.372013092,622.9855347,1.113232851,
621.9924316,0.6118478775,621.9924316,0.782310605,621.9924316,0.7963526249,621.9924316,0.8907845616,621.9924316,0.8660106659,621.9924316,1.064050913,621.9924316,1.320551753,621.9924316,1.375879288,621.9924316,1.118311524,
620.9991455,0.6124669313,620.9991455,0.7822365761,620.9991455,0.7959336042,620.9991455,0.8927828074,620.9991455,0.8616123796,620.9991455,1.061613321,620.9991455,1.328050613,620.9991455,1.380717874,620.9991455,1.10992372,
620.0054932,0.6097739339,620.0054932,0.7804290652,620.0054932,0.7942447662,620.0054932,0.8878238201,620.0054932,0.8623899817,620.0054932,1.059671164,620.0054932,1.318591714,620.0054932,1.371647477,620.0054932,1.106258988,
619.0115967,0.6103227735,619.0115967,0.7789409161,619.0115967,0.7942532897,619.0115967,0.8862752318,619.0115967,0.8602933288,619.0115967,1.059473991,619.0115967,1.32140553,619.0115967,1.369891047,619.0115967,1.109195471,
618.0174561,0.6109520197,618.0174561,0.7792147994,618.0174561,0.7915589213,618.0174561,0.8878916502,618.0174561,0.8594112992,618.0174561,1.053769231,618.0174561,1.312281847,618.0174561,1.356282473,618.0174561,1.10602653,
616.986145,0.6072005033,616.986145,0.7781134844,616.986145,0.7892335057,616.986145,0.8862618208,616.986145,0.8556562066,616.986145,1.055642605,616.986145,1.323465586,616.986145,1.363942504,616.986145,1.107135177,
615.9915161,0.6062638164,615.9915161,0.7754865885,615.9915161,0.7889646292,615.9915161,0.8845945001,615.9915161,0.8537579179,615.9915161,1.052509069,615.9915161,1.320540071,615.9915161,1.365188003,615.9915161,1.101222277,
614.996521,0.6053819656,614.996521,0.7740637064,614.996521,0.7882242799,614.996521,0.8821813464,614.996521,0.8540828228,614.996521,1.049493313,614.996521,1.306396604,614.996521,1.365442157,614.996521,1.102876186,
614.0012207,0.6043903232,614.0012207,0.7720744014,614.0012207,0.7834281325,614.0012207,0.8796183467,614.0012207,0.8514379859,614.0012207,1.046993732,614.0012207,1.301883578,614.0012207,1.355468273,614.0012207,1.101645947,
613.0057373,0.6029093862,613.0057373,0.7678834796,613.0057373,0.7845836282,613.0057373,0.8787923455,613.0057373,0.8502542377,613.0057373,1.04744637,613.0057373,1.305630565,613.0057373,1.359734416,613.0057373,1.100200176,
612.0099487,0.6013273597,612.0099487,0.7664706707,612.0099487,0.7828524709,612.0099487,0.8774649501,612.0099487,0.8477671742,612.0099487,1.045134425,612.0099487,1.304579854,612.0099487,1.352168441,612.0099487,1.098746181,
611.0139771,0.5998784304,611.0139771,0.7658888102,611.0139771,0.7817158103,611.0139771,0.8724067211,611.0139771,0.8461523652,611.0139771,1.042752266,611.0139771,1.29849124,611.0139771,1.346653938,611.0139771,1.097878575,
610.0175781,0.5991958976,610.0175781,0.7634766102,610.0175781,0.7804058194,610.0175781,0.8718314767,610.0175781,0.8438416123,610.0175781,1.040567398,610.0175781,1.297863603,610.0175781,1.345752001,610.0175781,1.092852235,
608.9840698,0.599029839,608.9840698,0.7638316154,608.9840698,0.7774448395,608.9840698,0.8760306239,608.9840698,0.8420307636,608.9840698,1.038079619,608.9840698,1.294311643,608.9840698,1.341651678,608.9840698,1.084909558,
607.9871826,0.5973972082,607.9871826,0.7614562511,607.9871826,0.7765464187,607.9871826,0.8707982302,607.9871826,0.8386506438,607.9871826,1.034316063,607.9871826,1.293878913,607.9871826,1.342842698,607.9871826,1.084071636,
606.9900513,0.5966819525,606.9900513,0.7595452666,606.9900513,0.7762954235,606.9900513,0.8681364655,606.9900513,0.8381429315,606.9900513,1.034592152,606.9900513,1.291389465,606.9900513,1.339539289,606.9900513,1.086202383,
605.9926758,0.5947780013,605.9926758,0.7570055127,605.9926758,0.7750835419,605.9926758,0.8645356297,605.9926758,0.8379195929,605.9926758,1.031664252,605.9926758,1.282973528,605.9926758,1.336377621,605.9926758,1.087813139,
604.9949951,0.5942584872,604.9949951,0.7568192482,604.9949951,0.7719504833,604.9949951,0.8641435504,604.9949951,0.8347107768,604.9949951,1.028602481,604.9949951,1.283397675,604.9949951,1.33479321,604.9949951,1.082446933,
603.9970703,0.5938667655,603.9970703,0.7557795644,603.9970703,0.7703229189,603.9970703,0.8652415276,603.9970703,0.8324559331,603.9970703,1.031461596,603.9970703,1.282796264,603.9970703,1.330293179,603.9970703,1.075985909,
602.9989014,0.5921492577,602.9989014,0.7556420565,602.9989014,0.7691033483,602.9989014,0.8642097712,602.9989014,0.8304634094,602.9989014,1.025670648,602.9989014,1.276750922,602.9989014,1.332153201,602.9989014,1.073508859,
602.0003662,0.5914580822,602.0003662,0.7533841133,602.0003662,0.7686706185,602.0003662,0.8630686402,602.0003662,0.8299201727,602.0003662,1.024106503,602.0003662,1.27904439,602.0003662,1.323065519,602.0003662,1.0741781,
601.001709,0.5908333659,601.001709,0.7521041632,601.001709,0.7667195797,601.001709,0.8599322438,601.001709,0.8274770975,601.001709,1.023896217,601.001709,1.276242852,601.001709,1.326011419,601.001709,1.072849512,
600.0026855,0.5882993937,600.0026855,0.749910593,600.0026855,0.7660947442,600.0026855,0.8577676415,600.0026855,0.8288352489,600.0026855,1.018972278,600.0026855,1.273293376,600.0026855,1.324163795,600.0026855,1.072764874,
599.003418,0.587613523,599.003418,0.7473893166,599.003418,0.7650176287,599.003418,0.8549924493,599.003418,0.8257759213,599.003418,1.015504599,599.003418,1.269042015,599.003418,1.31704402,599.003418,1.07025826,
598.0039063,0.585298717,598.0039063,0.7478747964,598.0039063,0.7654690146,598.0039063,0.8532915115,598.0039063,0.8237047791,598.0039063,1.015495181,598.0039063,1.267399669,598.0039063,1.314066291,598.0039063,1.073405504,
597.0041504,0.5849015713,597.0041504,0.745033741,597.0041504,0.7618398666,597.0041504,0.8536530733,597.0041504,0.8206626177,597.0041504,1.014203548,597.0041504,1.267193794,597.0041504,1.313210011,597.0041504,1.064287305,
596.0040894,0.5862067342,596.0040894,0.7436392307,596.0040894,0.7604388595,596.0040894,0.8525898457,596.0040894,0.818551302,596.0040894,1.009459734,596.0040894,1.265713334,596.0040894,1.306298971,596.0040894,1.058310151,
595.0038452,0.5829486251,595.0038452,0.7416827083,595.0038452,0.7574629784,595.0038452,0.8492121696,595.0038452,0.8188467622,595.0038452,1.008630872,595.0038452,1.259619474,595.0038452,1.304552078,595.0038452,1.058296084,
594.0032349,0.5828620195,594.0032349,0.7415437698,594.0032349,0.7563849092,594.0032349,0.8485203981,594.0032349,0.8160345554,594.0032349,1.007911801,594.0032349,1.260574102,594.0032349,1.309121966,594.0032349,1.05802834,
593.0023804,0.5825555921,593.0023804,0.7404487133,593.0023804,0.7561380267,593.0023804,0.8456027508,593.0023804,0.8138713241,593.0023804,1.004077196,593.0023804,1.256046772,593.0023804,1.301472068,593.0023804,1.05914712,
592.0012817,0.5799050331,592.0012817,0.737823844,592.0012817,0.7544722557,592.0012817,0.8445242643,592.0012817,0.8128842115,592.0012817,1.002825975,592.0012817,1.253712773,592.0012817,1.299607754,592.0012817,1.05618453,
591,0.5804770589,591,0.7364782095,591,0.753657341,591,0.844065845,591,0.8094732165,591,1.001628041,591,1.250248551,591,1.297291517,591,1.05527842,
589.998291,0.5779184699,589.998291,0.7344911098,589.998291,0.7513327599,589.998291,0.8394234776,589.998291,0.808819592,589.998291,0.9979575872,589.998291,1.247197628,589.998291,1.298987627,589.998291,1.051736593,
588.99646,0.5768632889,588.99646,0.7330402732,588.99646,0.7499489188,588.99646,0.83989048,588.99646,0.8079973459,588.99646,0.9947675467,588.99646,1.244366646,588.99646,1.292233586,588.99646,1.045051813,
587.9943848,0.5759319067,587.9943848,0.7298784852,587.9943848,0.7476194501,587.9943848,0.8374047875,587.9943848,0.8048779964,587.9943848,0.9941607118,587.9943848,1.241863489,587.9943848,1.286172867,587.9943848,1.041591644,
586.9920044,0.5744433999,586.9920044,0.7304440737,586.9920044,0.7450190187,586.9920044,0.8358547091,586.9920044,0.8030605912,586.9920044,0.9914069176,586.9920044,1.238778949,586.9920044,1.284044266,586.9920044,1.041445017,
585.9892578,0.5730682015,585.9892578,0.7280498147,585.9892578,0.7450826764,585.9892578,0.8347527385,585.9892578,0.8004407883,585.9892578,0.9871684313,585.9892578,1.234975219,585.9892578,1.277934074,585.9892578,1.037964582,
584.9863892,0.5731710792,584.9863892,0.7257835865,584.9863892,0.7434145808,584.9863892,0.8334148526,584.9863892,0.799138844,584.9863892,0.9860218763,584.9863892,1.232406259,584.9863892,1.276367068,584.9863892,1.038346291,
583.9832764,0.5721024275,583.9832764,0.726418972,583.9832764,0.743391037,583.9832764,0.8316041827,583.9832764,0.798748374,583.9832764,0.9851657748,583.9832764,1.229976654,583.9832764,1.276796818,583.9832764,1.03655839,
583.0170288,0.5703861117,583.0170288,0.7246475816,583.0170288,0.7414187193,583.0170288,0.8306736946,583.0170288,0.7953161001,583.0170288,0.9836176634,583.0170288,1.224774241,583.0170288,1.267360568,583.0170288,1.036129355,
582.0133667,0.5702475309,582.0133667,0.7244668007,582.0133667,0.7395222187,582.0133667,0.8264861107,582.0133667,0.7953497171,582.0133667,0.9809348583,582.0133667,1.230116844,582.0133667,1.271428704,582.0133667,1.032014251,
581.0094604,0.5689443946,581.0094604,0.7229222655,581.0094604,0.7397126555,581.0094604,0.8258459568,581.0094604,0.7949131131,581.0094604,0.9814288616,581.0094604,1.221186757,581.0094604,1.268116117,581.0094604,1.033274293,
580.005249,0.5680699944,580.005249,0.7211447358,580.005249,0.737374723,580.005249,0.8246947527,580.005249,0.7927103043,580.005249,0.9771251082,580.005249,1.226454377,580.005249,1.262932777,580.005249,1.028118253,
579.0009155,0.5670336485,579.0009155,0.7209115624,579.0009155,0.7375276089,579.0009155,0.8240818977,579.0009155,0.7914907932,579.0009155,0.9747359753,579.0009155,1.221207142,579.0009155,1.262746096,579.0009155,1.029311419,
577.9961548,0.5657913685,577.9961548,0.7185919285,577.9961548,0.7361019254,577.9961548,0.82077986,577.9961548,0.7904087305,577.9961548,0.973846674,577.9961548,1.219256043,577.9961548,1.260497451,577.9961548,1.025875926,
576.991272,0.5651886463,576.991272,0.7180439234,576.991272,0.7337273955,576.991272,0.8190844655,576.991272,0.7891150713,576.991272,0.9748765826,576.991272,1.215904832,576.991272,1.255098939,576.991272,1.028901219,
575.986084,0.5646714568,575.986084,0.7163012028,575.986084,0.7340465188,575.986084,0.8191391826,575.986084,0.7868151069,575.986084,0.9709727168,575.986084,1.212659717,575.986084,1.255500436,575.986084,1.025941372,
575.0178833,0.564278841,575.0178833,0.7151154876,575.0178833,0.7331685424,575.0178833,0.8186368346,575.0178833,0.7856687307,575.0178833,0.9696950316,575.0178833,1.210293889,575.0178833,1.251281619,575.0178833,1.021286249,
574.012146,0.5633915663,574.012146,0.7145444751,574.012146,0.7314497232,574.012146,0.8173918128,574.012146,0.7838611603,574.012146,0.9662690759,574.012146,1.209768176,574.012146,1.254354477,574.012146,1.019781232,
573.0062866,0.5611336827,573.0062866,0.7127738595,573.0062866,0.7311887145,573.0062866,0.8155756593,573.0062866,0.7830683589,573.0062866,0.9667883515,573.0062866,1.207484245,573.0062866,1.25201261,573.0062866,1.019288182,
572.0001221,0.5616609454,572.0001221,0.7115134001,572.0001221,0.7291920185,572.0001221,0.8153258562,572.0001221,0.7811029553,572.0001221,0.9652110338,572.0001221,1.207825541,572.0001221,1.246809721,572.0001221,1.017128944,
570.9937134,0.5613064766,570.9937134,0.7118955851,570.9937134,0.7261117101,570.9937134,0.8134931922,570.9937134,0.779061079,570.9937134,0.9613134265,570.9937134,1.201842308,570.9937134,1.24321866,570.9937134,1.014896631,
569.9869385,0.5592499971,569.9869385,0.709836483,569.9869385,0.7268834114,569.9869385,0.8128795028,569.9869385,0.7761896253,569.9869385,0.9595046043,569.9869385,1.19895637,569.9869385,1.238815546,569.9869385,1.013710499,
569.017334,0.5581783056,569.017334,0.7076929212,569.017334,0.7245592475,569.017334,0.8103303313,569.017334,0.7744130492,569.017334,0.9579979181,569.017334,1.192592263,569.017334,1.240437269,569.017334,1.008666754,
568.0101929,0.5573165417,568.0101929,0.7061983943,568.0101929,0.7234758139,568.0101929,0.807420671,568.0101929,0.7744752765,568.0101929,0.954387188,568.0101929,1.194427133,568.0101929,1.235667706,568.0101929,1.010199904,
567.0027466,0.5554289818,567.0027466,0.7054951191,567.0027466,0.7227244377,567.0027466,0.8061403036,567.0027466,0.7739762068,567.0027466,0.9523712993,567.0027466,1.190490723,567.0027466,1.234469771,567.0027466,1.006631017,
565.9949951,0.5551968217,565.9949951,0.7037376165,565.9949951,0.7185961008,565.9949951,0.8058072329,565.9949951,0.7713302374,565.9949951,0.9505627155,565.9949951,1.185522079,565.9949951,1.227165222,565.9949951,1.001976609,
564.9871826,0.5538424253,564.9871826,0.7022317052,564.9871826,0.7185207009,564.9871826,0.8043172956,564.9871826,0.7677526474,564.9871826,0.9488210082,564.9871826,1.184624553,564.9871826,1.225705266,564.9871826,0.9982938766,
564.0162964,0.5537654757,564.0162964,0.7024322748,564.0162964,0.7158190012,564.0162964,0.802762568,564.0162964,0.7677923441,564.0162964,0.9460697174,564.0162964,1.180790663,564.0162964,1.221964836,564.0162964,1.002062917,
563.0079346,0.5523511767,563.0079346,0.698951602,563.0079346,0.7170320749,563.0079346,0.8002550602,563.0079346,0.7661342621,563.0079346,0.9459218383,563.0079346,1.178091407,563.0079346,1.217342734,563.0079346,0.9976511598,
561.9992676,0.5502083302,561.9992676,0.6983419061,561.9992676,0.7151132822,561.9992676,0.7993693948,561.9992676,0.7633171082,561.9992676,0.9423214793,561.9992676,1.177978039,561.9992676,1.219450712,561.9992676,0.9973179102,
560.9903564,0.5510651469,560.9903564,0.6981601119,560.9903564,0.7131388187,560.9903564,0.7983580828,560.9903564,0.7626908422,560.9903564,0.9405559897,560.9903564,1.170991898,560.9903564,1.211841345,560.9903564,0.9917836785,
560.0185547,0.5503078699,560.0185547,0.6977992654,560.0185547,0.7128489017,560.0185547,0.7978826165,560.0185547,0.761053443,560.0185547,0.9381021261,560.0185547,1.16790843,560.0185547,1.210419059,560.0185547,0.9913159013,
