60%-1,,60%-2,,60%-3,,80%-1,,80%-2,,80%-3,,100%-1,,100%-2,,100%-3,,
波长 (nm),Abs,波长 (nm),Abs,波长 (nm),Abs,波长 (nm),Abs,波长 (nm),Abs,波长 (nm),Abs,波长 (nm),Abs,波长 (nm),Abs,波长 (nm),Abs,
744.0101929,0.7740185857,744.0101929,0.7897792459,744.0101929,0.7902812958,744.0101929,1.016086102,744.0101929,1.005857825,744.0101929,1.028374553,744.0101929,1.209303975,744.0101929,1.240793109,744.0101929,1.221588254,
742.9835815,0.7754271626,742.9835815,0.7911142111,742.9835815,0.7938417196,742.9835815,1.020204782,742.9835815,1.013339877,742.9835815,1.025872469,742.9835815,1.216583133,742.9835815,1.242714524,742.9835815,1.233891368,
741.9920044,0.7799944878,741.9920044,0.7931953669,741.9920044,0.7946789265,741.9920044,1.017096162,741.9920044,1.016631961,741.9920044,1.031830549,741.9920044,1.220616102,741.9920044,1.252118468,741.9920044,1.238749981,
741,0.7814557552,741,0.7975497842,741,0.8003834486,741,1.025568485,741,1.022521257,741,1.032631874,741,1.216742873,741,1.248863578,741,1.233949304,
740.0078125,0.7860913277,740.0078125,0.8027431965,740.0078125,0.8018766046,740.0078125,1.029499173,740.0078125,1.024652839,740.0078125,1.03516233,740.0078125,1.22349906,740.0078125,1.253414035,740.0078125,1.248284698,
739.0151367,0.7896509767,739.0151367,0.8046448827,739.0151367,0.80580163,739.0151367,1.02886188,739.0151367,1.030402303,739.0151367,1.037569165,739.0151367,1.233365059,739.0151367,1.259969711,739.0151367,1.249690771,
737.9866943,0.7914066911,737.9866943,0.8058300614,737.9866943,0.8078071475,737.9866943,1.032454252,737.9866943,1.028987408,737.9866943,1.038766742,737.9866943,1.230526924,737.9866943,1.261056185,737.9866943,1.254765391,
736.9933472,0.7930766344,736.9933472,0.8051608205,736.9933472,0.8107929826,736.9933472,1.039139032,736.9933472,1.036132574,736.9933472,1.04685533,736.9933472,1.238861918,736.9933472,1.261585832,736.9933472,1.258234024,
735.9996338,0.7989569902,735.9996338,0.8116050959,735.9996338,0.8146009445,735.9996338,1.038486958,735.9996338,1.041202784,735.9996338,1.054032803,735.9996338,1.244648695,735.9996338,1.271748781,735.9996338,1.257559419,
735.0056152,0.7995559573,735.0056152,0.8132175803,735.0056152,0.8136277199,735.0056152,1.045759797,735.0056152,1.040388227,735.0056152,1.052333593,735.0056152,1.243924856,735.0056152,1.271009803,735.0056152,1.261329651,
734.0111694,0.8033402562,734.0111694,0.8160949349,734.0111694,0.8188481331,734.0111694,1.04999125,734.0111694,1.041505575,734.0111694,1.054629564,734.0111694,1.247473836,734.0111694,1.280337334,734.0111694,1.265801311,
733.0164185,0.806135416,733.0164185,0.8194141984,733.0164185,0.821818769,733.0164185,1.0487113,733.0164185,1.048249602,733.0164185,1.055783629,733.0164185,1.25553,733.0164185,1.275991201,733.0164185,1.27415216,
731.9858398,0.8077680469,731.9858398,0.8217656016,731.9858398,0.824631989,731.9858398,1.052462578,731.9858398,1.05516243,731.9858398,1.062598705,731.9858398,1.256639242,731.9858398,1.285878301,731.9858398,1.275728822,
730.9904175,0.8091315627,730.9904175,0.827619493,730.9904175,0.829226315,730.9904175,1.059791207,730.9904175,1.056248903,730.9904175,1.065568566,730.9904175,1.261853933,730.9904175,1.286281347,730.9904175,1.279976726,
729.9946289,0.8152906299,729.9946289,0.8285730481,729.9946289,0.8316591978,729.9946289,1.062836647,729.9946289,1.061506867,729.9946289,1.070651412,729.9946289,1.259137511,729.9946289,1.289573431,729.9946289,1.279816628,
728.9984741,0.8192447424,728.9984741,0.8320587277,728.9984741,0.8351328969,728.9984741,1.067127228,728.9984741,1.064189076,728.9984741,1.076451659,728.9984741,1.267490506,728.9984741,1.297577024,728.9984741,1.286508441,
728.0020142,0.8201121092,728.0020142,0.835644424,728.0020142,0.8368881941,728.0020142,1.071750998,728.0020142,1.067780375,728.0020142,1.082843304,728.0020142,1.273807764,728.0020142,1.301500916,728.0020142,1.283900976,
727.005188,0.8242019415,727.005188,0.8383610845,727.005188,0.8410381079,727.005188,1.076274395,727.005188,1.068864346,727.005188,1.086185694,727.005188,1.285924315,727.005188,1.306456923,727.005188,1.290076137,
726.0079956,0.8265426755,726.0079956,0.844212234,726.0079956,0.8469020724,726.0079956,1.083276749,726.0079956,1.07812953,726.0079956,1.088515043,726.0079956,1.27788043,726.0079956,1.314070463,726.0079956,1.29865706,
725.0105591,0.8323112726,725.0105591,0.8473550081,725.0105591,0.8473898768,725.0105591,1.081548095,725.0105591,1.078821301,725.0105591,1.093016744,725.0105591,1.285156608,725.0105591,1.308744073,725.0105591,1.309358358,
724.0126953,0.835183084,724.0126953,0.848580718,724.0126953,0.8526006341,724.0126953,1.088250995,724.0126953,1.083912134,724.0126953,1.097644687,724.0126953,1.296996951,724.0126953,1.324496031,724.0126953,1.300614953,
723.0145264,0.8378648758,723.0145264,0.8551190495,723.0145264,0.8557553291,723.0145264,1.091965914,723.0145264,1.092975736,723.0145264,1.105446339,723.0145264,1.298862576,723.0145264,1.324906588,723.0145264,1.313267946,
722.0159912,0.8424798846,722.0159912,0.859849453,722.0159912,0.8604412675,722.0159912,1.093590975,722.0159912,1.097040057,722.0159912,1.111137152,722.0159912,1.302057147,722.0159912,1.32706368,722.0159912,1.321829081,
721.0171509,0.8477102518,721.0171509,0.8620412946,721.0171509,0.8625311255,721.0171509,1.102641702,721.0171509,1.099601746,721.0171509,1.109752059,721.0171509,1.30670929,721.0171509,1.326631188,721.0171509,1.325909376,
719.9821777,0.8513381481,719.9821777,0.8693503141,719.9821777,0.8683571815,719.9821777,1.108539104,719.9821777,1.108225942,719.9821777,1.120124578,719.9821777,1.314563274,719.9821777,1.341151476,719.9821777,1.32163167,
718.982605,0.8549560905,718.982605,0.8711339235,718.982605,0.8716384768,718.982605,1.114144802,718.982605,1.111371756,718.982605,1.120245934,718.982605,1.321937919,718.982605,1.343936086,718.982605,1.338804245,
717.9827881,0.8591123819,717.9827881,0.8753300309,717.9827881,0.8785779476,717.9827881,1.120123744,717.9827881,1.117202759,717.9827881,1.124932289,717.9827881,1.323823214,717.9827881,1.350295305,717.9827881,1.346008301,
716.9824829,0.8636215925,716.9824829,0.8819034696,716.9824829,0.8830124736,716.9824829,1.124044895,716.9824829,1.120505929,716.9824829,1.133391023,716.9824829,1.3355726,716.9824829,1.355984807,716.9824829,1.346099854,
716.0176392,0.8678754568,716.0176392,0.8860541582,716.0176392,0.8866036534,716.0176392,1.126204967,716.0176392,1.126573205,716.0176392,1.137230873,716.0176392,1.335212946,716.0176392,1.359764218,716.0176392,1.355618954,
715.0167236,0.8750192523,715.0167236,0.8909190893,715.0167236,0.8933520317,715.0167236,1.134230494,715.0167236,1.128818274,715.0167236,1.141417384,715.0167236,1.34224844,715.0167236,1.374417663,715.0167236,1.358277082,
714.0155029,0.8795080185,714.0155029,0.8966264725,714.0155029,0.8971225619,714.0155029,1.141774654,714.0155029,1.141389251,714.0155029,1.155996084,714.0155029,1.350965261,714.0155029,1.37272644,714.0155029,1.366250992,
713.013916,0.8832840919,713.013916,0.9022648335,713.013916,0.902595222,713.013916,1.145589352,713.013916,1.150009632,713.013916,1.155030966,713.013916,1.362527847,713.013916,1.374720812,713.013916,1.372910261,
712.0120239,0.8896151185,712.0120239,0.9065343738,712.0120239,0.9061062336,712.0120239,1.149976492,712.0120239,1.149147511,712.0120239,1.162972331,712.0120239,1.3644315,712.0120239,1.390146255,712.0120239,1.379125357,
711.0097656,0.8945625424,711.0097656,0.9139184952,711.0097656,0.9116415977,711.0097656,1.159788609,711.0097656,1.161299348,711.0097656,1.170025826,711.0097656,1.369544387,711.0097656,1.390477538,711.0097656,1.388930202,
710.0072021,0.9011826515,710.0072021,0.9204928875,710.0072021,0.9198735356,710.0072021,1.166288495,710.0072021,1.164710999,710.0072021,1.176044941,710.0072021,1.386187196,710.0072021,1.406980276,710.0072021,1.387539268,
709.0042114,0.9070838094,709.0042114,0.9238508344,709.0042114,0.9253225327,709.0042114,1.173784256,709.0042114,1.174720168,709.0042114,1.185471892,709.0042114,1.389323592,709.0042114,1.411771178,709.0042114,1.402960181,
708.0009766,0.9156560302,708.0009766,0.9333921075,708.0009766,0.9350184202,708.0009766,1.185285211,708.0009766,1.182340741,708.0009766,1.19659555,708.0009766,1.391660094,708.0009766,1.424648046,708.0009766,1.416195631,
706.9973755,0.9221846461,706.9973755,0.9369624257,706.9973755,0.946107924,706.9973755,1.193987012,706.9973755,1.194014788,706.9973755,1.204974771,706.9973755,1.402641296,706.9973755,1.430717707,706.9973755,1.427327275,
705.9934082,0.9294253588,705.9934082,0.9465276003,705.9934082,0.9528557658,705.9934082,1.206190825,705.9934082,1.203790069,705.9934082,1.212808967,705.9934082,1.415517449,705.9934082,1.443097949,705.9934082,1.428528547,
704.9892578,0.942871511,704.9892578,0.9589760303,704.9892578,0.960403204,704.9892578,1.209740758,704.9892578,1.207120538,704.9892578,1.225329638,704.9892578,1.41904223,704.9892578,1.454172492,704.9892578,1.441791177,
703.9846802,0.9467651844,703.9846802,0.9692996144,703.9846802,0.9712979794,703.9846802,1.226635098,703.9846802,1.232164383,703.9846802,1.238700747,703.9846802,1.429624915,703.9846802,1.473164916,703.9846802,1.459259987,
703.015564,0.9565615058,703.015564,0.9779928327,703.015564,0.9799154401,703.015564,1.23442173,703.015564,1.228671432,703.015564,1.248215199,703.015564,1.45415473,703.015564,1.478331566,703.015564,1.467585802,
702.0103149,0.9693912864,702.0103149,0.9846504331,702.0103149,0.9893046618,702.0103149,1.244201064,702.0103149,1.240381479,702.0103149,1.260085583,702.0103149,1.464088798,702.0103149,1.496306539,702.0103149,1.489367843,
701.0047607,0.9800320864,701.0047607,0.9988101721,701.0047607,1.000968456,701.0047607,1.265578985,701.0047607,1.26526618,701.0047607,1.27503252,701.0047607,1.481294155,701.0047607,1.505042434,701.0047607,1.500056863,
699.9989014,0.9941984415,699.9989014,1.012605667,699.9989014,1.012041211,699.9989014,1.277791142,699.9989014,1.278288841,699.9989014,1.294557691,699.9989014,1.50538981,699.9989014,1.521696568,699.9989014,1.509198904,
698.9926147,1.007587194,698.9926147,1.023985147,698.9926147,1.02645731,698.9926147,1.297937393,698.9926147,1.30013001,698.9926147,1.30350852,698.9926147,1.515484929,698.9926147,1.550035119,698.9926147,1.530150652,
697.9860229,1.01926291,697.9860229,1.038950682,697.9860229,1.041933298,697.9860229,1.307730317,697.9860229,1.313922167,697.9860229,1.3190943,697.9860229,1.532012343,697.9860229,1.567837596,697.9860229,1.539225578,
697.0150757,1.032896161,697.0150757,1.050170898,697.0150757,1.051692486,697.0150757,1.32621634,697.0150757,1.326217413,697.0150757,1.342026114,697.0150757,1.555366278,697.0150757,1.579811931,697.0150757,1.570992231,
696.0079346,1.044435978,696.0079346,1.066145539,696.0079346,1.073909283,696.0079346,1.349252939,696.0079346,1.351485968,696.0079346,1.354445338,696.0079346,1.577952743,696.0079346,1.604227781,696.0079346,1.59368968,
695.0003662,1.067106366,695.0003662,1.084107995,695.0003662,1.085442662,695.0003662,1.362892032,695.0003662,1.363900423,695.0003662,1.38029933,695.0003662,1.591692805,695.0003662,1.600030303,695.0003662,1.623293281,
693.9924927,1.081394434,693.9924927,1.109389901,693.9924927,1.108144522,693.9924927,1.392782807,693.9924927,1.387112975,693.9924927,1.414514065,693.9924927,1.623559594,693.9924927,1.63961935,693.9924927,1.642908692,
692.984314,1.100366712,692.984314,1.126838684,692.984314,1.121596813,692.984314,1.419366241,692.984314,1.409640312,692.984314,1.424246192,692.984314,1.64840126,692.984314,1.687122464,692.984314,1.673984647,
692.0118408,1.126878381,692.0118408,1.144896269,692.0118408,1.13730216,692.0118408,1.446241617,692.0118408,1.443853974,692.0118408,1.458699465,692.0118408,1.679192901,692.0118408,1.681717992,692.0118408,1.72056222,
691.0029907,1.139965177,691.0029907,1.16507864,691.0029907,1.171031594,691.0029907,1.461478829,691.0029907,1.463963032,691.0029907,1.466007233,691.0029907,1.683758855,691.0029907,1.724280596,691.0029907,1.752346516,
689.9937744,1.157164335,689.9937744,1.180562973,689.9937744,1.177033544,689.9937744,1.485214472,689.9937744,1.494385004,689.9937744,1.499657989,689.9937744,1.753056049,689.9937744,1.752989769,689.9937744,1.759522915,
688.984314,1.174325585,688.984314,1.19903326,688.984314,1.197364926,688.984314,1.49164629,688.984314,1.506270528,688.984314,1.513141632,688.984314,1.753070712,688.984314,1.7765342,688.984314,1.773473024,
688.010498,1.191961765,688.010498,1.213188529,688.010498,1.209979057,688.010498,1.520735383,688.010498,1.544572473,688.010498,1.543893337,688.010498,1.767788529,688.010498,1.776736021,688.010498,1.794275522,
687.0004272,1.20187676,687.0004272,1.225256562,687.0004272,1.228398442,687.0004272,1.542292833,687.0004272,1.525736213,687.0004272,1.5497967,687.0004272,1.781663775,687.0004272,1.818156362,687.0004272,1.807099342,
685.9899292,1.205877781,685.9899292,1.231139779,685.9899292,1.24102509,685.9899292,1.557290077,685.9899292,1.552995205,685.9899292,1.568324685,685.9899292,1.86312902,685.9899292,1.81272912,685.9899292,1.835580945,
685.0152588,1.225140929,685.0152588,1.247739196,685.0152588,1.257884145,685.0152588,1.569047451,685.0152588,1.590585113,685.0152588,1.59200573,685.0152588,1.815431356,685.0152588,1.851560712,685.0152588,1.84367764,
684.0041504,1.238076568,684.0041504,1.259125948,684.0041504,1.255510449,684.0041504,1.574684143,684.0041504,1.602075219,684.0041504,1.597682714,684.0041504,1.86284101,684.0041504,1.843744159,684.0041504,1.875194669,
682.9927979,1.233492136,682.9927979,1.260561824,682.9927979,1.257600427,682.9927979,1.587172627,682.9927979,1.584632874,682.9927979,1.598693848,682.9927979,1.861053109,682.9927979,1.867520571,682.9927979,1.842645645,
682.0171509,1.238318682,682.0171509,1.26220572,682.0171509,1.265360594,682.0171509,1.586257458,682.0171509,1.582733035,682.0171509,1.608598113,682.0171509,1.859888673,682.0171509,1.861704588,682.0171509,1.876285315,
681.005127,1.240183115,681.005127,1.263175845,681.005127,1.254826188,681.005127,1.588937402,681.005127,1.600705862,681.005127,1.596813202,681.005127,1.856940031,681.005127,1.918317676,681.005127,1.897052288,
